:Andromeda
   1.1117939   77.6709213 1
   1.1820134   77.6674957 1
   1.2522016   77.6638489 1
   1.3223780   77.6599960 1
   1.3925313   77.6559219 1
   1.4626495   77.6516495 1
   1.5327523   77.6471634 1
   1.6028283   77.6424713 1
   1.6728656   77.6375732 1
   1.7428842   77.6324768 1
   1.8128723   77.6271744 1
   1.8828183   77.6216736 1
   1.9527423   77.6159821 1
   2.0226326   77.6100845 1
   2.0924773   77.6040039 1
   2.1622968   77.5977249 1
   2.2320793   77.5912552 1
   2.3018131   77.5846024 1
   2.3715184   77.5777664 1
   2.4411840   77.5707474 1
   2.5107980   77.5635529 1
   2.5803804   77.5561752 1
   2.6499205   77.5486221 1
   2.7194057   77.5409012 1
   2.7888570   77.5330048 1
   2.8582628   77.5249481 1
   2.9276116   77.5167236 1
   2.9969237   77.5083466 1
   3.0661881   77.4998016 1
   3.1353929   77.4911041 1
   3.2045584   77.4822540 1
   3.2736740   77.4732590 1
   3.3427279   77.4641190 1
   3.4117403   77.4548264 1
   3.4807007   77.4454041 1
   3.5495973   77.4358368 1
   3.6184506   77.4261398 1
   3.6872499   77.4163132 1
   3.6747680   76.4172058 0
   3.6639669   75.4179840 0
   3.6545231   74.4186630 0
   3.6461914   73.4192657 0
   3.6387818   72.4197998 0
   3.6321456   71.4202728 0
   3.6261644   70.4207001 0
   3.6207426   69.4210892 0
   3.6158023   68.4214401 0
   3.5479021   68.4311371 0
   3.4799728   68.4406967 0
   3.4120245   68.4501266 0
   3.3440371   68.4594116 0
   3.2930305   68.4662857 0
   3.2887990   67.4665756 0
   3.2849092   66.4668350 0
   3.2813191   65.4670792 0
   3.2779932   64.4673004 0
   3.2749021   63.4675026 0
   3.2720194   62.4676933 0
   3.2693238   61.4678802 0
   3.2667956   60.4680481 0
   3.2644186   59.4682083 0
   3.2621784   58.4683571 0
   3.2600620   57.4684982 1
   3.1925404   57.4774704 1
   3.1250122   57.4862938 1
   3.0574574   57.4949684 1
   2.9898865   57.5034943 1
   2.9223094   57.5118637 1
   2.8547070   57.5200729 1
   2.7870889   57.5281258 1
   2.7194660   57.5360146 1
   2.6518180   57.5437431 1
   2.5841558   57.5513000 1
   2.5850203   58.0512505 1
   2.5868237   59.0511551 1
   2.5275609   59.0576324 1
   2.4598112   59.0648766 1
   2.3920569   59.0719490 1
   2.3242786   59.0788422 1
   2.2564867   59.0855560 1
   2.1886911   59.0920906 1
   2.1208727   59.0984421 1
   2.0530417   59.1046104 1
   2.0515749   58.1046753 1
   2.0431046   58.1054306 1
   1.9753048   58.1113853 1
   1.9075037   58.1171455 1
   1.8396815   58.1227188 1
   1.8390471   57.6227455 1
   1.8378290   56.6227913 1
   1.8366737   55.6228371 1
   1.8355761   54.6228828 1
   1.7678876   54.6282539 1
   1.7002002   54.6334267 1
   1.6324942   54.6384048 1
   1.5647798   54.6431885 1
   1.4970676   54.6477699 1
   1.4962097   53.6478004 1
   1.4953917   52.6478233 1
   1.4946102   51.6478539 1
   1.4938624   50.6478767 1
   1.4262758   50.6522484 0
   1.3586829   50.6564217 0
   1.2910939   50.6603928 0
   1.2403936   50.6632347 0
   1.2397984   49.6632500 0
   1.2392272   48.6632690 0
   1.1716827   48.6668777 0
   1.1041336   48.6702805 0
   1.0365901   48.6734772 0
   0.9859245   48.6757393 0
   0.9854900   47.6757469 0
   0.9850718   46.6757545 0
   0.9175716   46.6785851 0
   0.8500678   46.6812057 0
   0.7825710   46.6836166 0
   0.7150610   46.6858139 0
   0.6475484   46.6878052 0
   0.5800435   46.6895790 0
   0.5125263   46.6911430 0
   0.4450073   46.6924934 0
   0.3774968   46.6936302 0
   0.3099749   46.6945534 0
   0.2762186   46.6949348 0
   0.2763196   47.6949348 0
   0.2764245   48.6949348 0
   0.2088388   48.6955376 0
   0.1412523   48.6959229 0
   0.1074640   48.6960373 0
   0.1074647   48.6960373 0
   0.0398779   48.6961021 0
  -0.0277004   48.6959496 0
  -0.0952854   48.6955833 0
  -0.1628723   48.6950035 0
  -0.2304478   48.6942101 0
  -0.2980309   48.6932030 0
  -0.3149281   48.6929169 0
  -0.3151093   49.6929131 0
  -0.3152962   50.6929131 0
  -0.3829365   50.6916351 0
  -0.4505825   50.6901436 0
  -0.5182266   50.6884384 0
  -0.5689545   50.6870193 0
  -0.5692844   51.6870155 0
  -0.5696297   52.6870079 0
  -0.5698071   53.1870041 0
:Centaurus
  11.0986242  -35.6746559 0
  11.0983200  -36.6746483 0
  11.0980072  -37.6746407 0
  11.0976849  -38.6746330 0
  11.0973549  -39.6746292 0
  11.0971003  -40.4246216 1
  11.0968399  -41.1746140 1
  11.0964842  -42.1746063 1
  11.0961170  -43.1745987 1
  11.0957365  -44.1745911 1
  11.0953436  -45.1745834 1
  11.0949364  -46.1745720 1
  11.0945148  -47.1745644 1
  11.0940762  -48.1745529 1
  11.0936213  -49.1745415 1
  11.0931463  -50.1745338 1
  11.0926514  -51.1745224 1
  11.0921345  -52.1745071 1
  11.0915947  -53.1744957 1
  11.0910282  -54.1744843 1
  11.0904341  -55.1744690 1
  11.0898085  -56.1744576 1
  11.0891504  -57.1744423 1
  11.1570339  -57.1773720 0
  11.2249136  -57.1800919 0
  11.2928076  -57.1826019 0
  11.3437281  -57.1843452 0
  11.3432140  -58.1843376 0
  11.3426704  -59.1843300 0
  11.3420935  -60.1843147 0
  11.3414803  -61.1843071 0
  11.3408270  -62.1842957 0
  11.3401299  -63.1842842 0
  11.3393822  -64.1842728 0
  11.3389874  -64.6842651 1
  11.3902464  -64.6858978 1
  11.4586010  -64.6878891 1
  11.5269499  -64.6896667 1
  11.5953150  -64.6912308 1
  11.6636820  -64.6925735 1
  11.7320423  -64.6937027 1
  11.8004150  -64.6946182 1
  11.8687906  -64.6953125 1
  11.9371576  -64.6957855 1
  11.9372845  -63.6957893 1
  11.9374027  -62.6957893 1
  11.9375124  -61.6957932 1
  11.9376163  -60.6957932 1
  11.9377136  -59.6957932 1
  11.9378052  -58.6957893 1
  11.9378920  -57.6957932 1
  11.9379740  -56.6957932 1
  11.9380512  -55.6957932 1
  12.0059032  -55.6960487 1
  12.0737553  -55.6960945 1
  12.1415968  -55.6959190 1
  12.2094488  -55.6955338 1
  12.2772999  -55.6949272 1
  12.3451385  -55.6941071 1
  12.4129868  -55.6930733 1
  12.4808331  -55.6918259 1
  12.5486660  -55.6903610 1
  12.6165066  -55.6886826 1
  12.6843443  -55.6867905 1
  12.7521677  -55.6846886 1
  12.8199978  -55.6823730 1
  12.8878231  -55.6798439 1
  12.9556341  -55.6771049 1
  12.9562349  -56.6770935 1
  12.9568701  -57.6770821 1
  12.9575396  -58.6770668 1
  12.9582500  -59.6770515 1
  12.9590034  -60.6770363 1
  12.9598055  -61.6770210 1
  12.9606609  -62.6769981 1
  12.9615765  -63.6769791 1
  12.9625587  -64.6769638 1
  13.0308838  -64.6739883 1
  13.0992002  -64.6708069 1
  13.1674976  -64.6674194 1
  13.2357969  -64.6638260 1
  13.3040876  -64.6600189 1
  13.3723564  -64.6560135 1
  13.4406252  -64.6517944 1
  13.5088835  -64.6473770 1
  13.5771189  -64.6427612 1
  13.6453524  -64.6379395 1
  13.6794596  -64.6354599 1
  13.7476740  -64.6303406 1
  13.8158751  -64.6250305 1
  13.8840523  -64.6195221 1
  13.9522247  -64.6138229 1
  14.0203829  -64.6079407 1
  14.0885143  -64.6018600 1
  14.1566410  -64.5955963 1
  14.2247515  -64.5891495 1
  14.2928343  -64.5825195 1
  14.3609104  -64.5757065 1
  14.4289694  -64.5687180 1
  14.4969988  -64.5615463 1
  14.5650215  -64.5542068 1
  14.6330252  -64.5466995 1
  14.7009983  -64.5390244 1
  14.6983490  -63.5391693 1
  14.6958790  -62.5393105 1
  14.6935692  -61.5394478 1
  14.6914043  -60.5395699 1
  14.6893692  -59.5396843 1
  14.6874504  -58.5397949 1
  14.6856394  -57.5399017 1
  14.6839237  -56.5399971 1
  14.6822977  -55.5400887 1
  14.6485119  -55.5439262 1
  14.5809221  -55.5514755 1
  14.5133295  -55.5588531 1
  14.4457130  -55.5660629 1
  14.3780851  -55.5730972 1
  14.3104544  -55.5799522 1
  14.3090973  -54.5800247 1
  14.3078051  -53.5800858 1
  14.3065720  -52.5801468 1
  14.3053951  -51.5802078 1
  14.3042679  -50.5802650 1
  14.3031883  -49.5803185 1
  14.3021517  -48.5803719 1
  14.3011551  -47.5804214 1
  14.3001957  -46.5804672 1
  14.2992716  -45.5805168 1
  14.2983799  -44.5805588 1
  14.2975178  -43.5806007 1
  14.2966843  -42.5806465 1
  14.3134975  -42.5789566 1
  14.3807764  -42.5720901 1
  14.4480476  -42.5650520 1
  14.5153017  -42.5578384 1
  14.5825567  -42.5504532 1
  14.6498041  -42.5429001 1
  14.7170334  -42.5351830 1
  14.7842636  -42.5272980 1
  14.8514853  -42.5192528 1
  14.9186878  -42.5110474 1
  14.9858913  -42.5026894 1
  15.0530853  -42.4941750 1
  15.0525675  -41.9942055 1
  15.0515547  -40.9942703 1
  15.0505714  -39.9943352 1
  15.0496178  -38.9943962 1
  15.0486898  -37.9944534 1
  15.0477877  -36.9945145 1
  15.0469084  -35.9945679 1
  15.0460510  -34.9946213 1
  15.0452147  -33.9946785 1
  15.0443974  -32.9947281 1
  15.0435982  -31.9947777 1
  15.0428171  -30.9948311 1
  15.0420513  -29.9948788 1
  14.9750519  -30.0033684 1
  14.9080467  -30.0117035 1
  14.8410454  -30.0198822 1
  14.7740288  -30.0279026 1
  14.7070074  -30.0357628 1
  14.6399899  -30.0434570 1
  14.5729570  -30.0509853 1
  14.5059195  -30.0583458 1
  14.4388866  -30.0655365 1
  14.3718386  -30.0725536 1
  14.3047857  -30.0793953 1
  14.2377377  -30.0860577 1
  14.1706762  -30.0925446 1
  14.1036100  -30.0988483 1
  14.0365486  -30.1049671 1
  13.9694738  -30.1109028 1
  13.9023952  -30.1166515 1
  13.8353224  -30.1222095 1
  13.7682362  -30.1275787 1
  13.7011461  -30.1327553 1
  13.6340618  -30.1377373 1
  13.5669651  -30.1425247 1
  13.4998646  -30.1471157 1
  13.4327698  -30.1515083 1
  13.3656635  -30.1557007 1
  13.2985535  -30.1596928 1
  13.2314510  -30.1634808 1
  13.1643362  -30.1670685 1
  13.0972195  -30.1704502 1
  13.0301104  -30.1736240 1
  12.9629879  -30.1765938 1
  12.8958645  -30.1793575 1
  12.8287497  -30.1819096 1
  12.7616224  -30.1842556 1
  12.6944933  -30.1863899 1
  12.6946745  -31.1863880 1
  12.6948605  -32.1863823 1
  12.6950502  -33.1863823 1
  12.6951466  -33.6863785 1
  12.6279583  -33.6883049 1
  12.5607586  -33.6900215 1
  12.4935570  -33.6915245 1
  12.4263659  -33.6928139 1
  12.3591623  -33.6938934 1
  12.3592567  -34.6938896 1
  12.3593531  -35.6938896 1
  12.2921076  -35.6947556 1
  12.2248716  -35.6954079 1
  12.1576242  -35.6958466 1
  12.0903778  -35.6960716 1
  12.0231409  -35.6960831 1
  11.9558945  -35.6958771 1
  11.8886480  -35.6954613 1
  11.8214111  -35.6948318 1
  11.7541647  -35.6939888 1
  11.6869202  -35.6929283 1
  11.6196871  -35.6916618 1
  11.5524445  -35.6901779 1
  11.4852028  -35.6884842 1
  11.4179735  -35.6865768 1
  11.3507357  -35.6844597 1
  11.2834997  -35.6821327 1
  11.2162762  -35.6795959 1
  11.1490450  -35.6768494 1
  11.0986242  -35.6746559 1
:Cepheus
  -1.3826008   88.6638870 1
  -1.2834187   88.6681976 1
  -1.1838398   88.6722107 1
  -1.0838585   88.6759262 1
  -0.9835167   88.6793442 1
  -0.8828583   88.6824417 1
  -0.7818832   88.6852341 1
  -0.6806355   88.6877136 1
  -0.5791645   88.6898727 1
  -0.4774685   88.6917191 1
  -0.3755970   88.6932373 1
  -0.2735958   88.6944427 1
  -0.1714725   88.6953201 1
  -0.0692730   88.6958694 1
   0.0329547   88.6960983 1
   0.1352024   88.6959991 1
   0.1352014   88.6959991 1
   0.2374217   88.6955795 1
   0.3395649   88.6948318 1
   0.4416277   88.6937561 1
   0.5435609   88.6923676 1
   0.6453159   88.6906509 1
   0.7468904   88.6886139 1
   0.8482371   88.6862640 1
   0.9493093   88.6835938 1
   1.0501068   88.6806183 1
   1.1505843   88.6773300 1
   1.2506984   88.6737366 1
   1.3504516   88.6698380 1
   1.4498017   88.6656418 1
   1.5487088   88.6611557 1
   1.6471782   88.6563721 1
   1.7451720   88.6513062 1
   1.8426541   88.6459579 1
   1.9396331   88.6403351 1
   2.0360754   88.6344452 1
   2.1319487   88.6282883 1
   2.2272656   88.6218643 1
   2.3219965   88.6151962 1
   2.4161134   88.6082687 1
   2.5096321   88.6011047 1
   2.6025274   88.5937042 1
   2.6947753   88.5860672 1
   2.7863951   88.5782089 1
   2.8773649   88.5701294 1
   2.9676652   88.5618439 1
   3.0573182   88.5533447 1
   3.1463051   88.5446472 1
   3.2346103   88.5357513 1
   3.3222582   88.5266724 1
   3.4092338   88.5174026 1
   3.4955239   88.5079651 1
   3.5811555   88.4983597 1
   3.6661160   88.4885864 1
   3.7503953   88.4786530 1
   3.8340218   88.4685745 1
   3.9169853   88.4583435 1
   3.9992781   88.4479828 1
   4.0809298   88.4374771 1
   4.1619320   88.4268494 1
   4.2422786   88.4160995 1
   4.3220005   88.4052353 1
   4.4010911   88.3942566 1
   4.4795461   88.3831787 1
   4.5573955   88.3719940 1
   4.6346350   88.3607178 1
   4.7112608   88.3493576 1
   4.7873044   88.3379059 1
   4.8627615   88.3263855 1
   4.9376292   88.3147812 1
   5.0119386   88.3031158 1
   5.0856872   88.2913818 1
   5.1588721   88.2795944 1
   5.2315245   88.2677536 1
   5.3036413   88.2558594 1
   5.3752222   88.2439194 1
   5.4462957   88.2319412 1
   5.5168605   88.2199326 1
   5.5869155   88.2078857 1
   5.6564898   88.1958160 1
   5.7255826   88.1837234 1
   5.7941918   88.1716080 1
   5.8623462   88.1594849 1
   5.9300447   88.1473389 1
   5.9972858   88.1352005 1
   6.0640979   88.1230469 1
   6.1304798   88.1109009 1
   6.1964302   88.0987549 1
   6.2619758   88.0866241 1
   6.3271160   88.0744934 1
   6.3918486   88.0623856 1
   6.4562011   88.0502930 1
   6.5201721   88.0382233 1
   6.5837593   88.0261765 1
   6.6469893   88.0141602 1
   6.7098603   88.0021744 1
   6.7723703   87.9902191 1
   6.8345451   87.9783096 1
   6.8963828   87.9664307 1
   6.9578815   87.9545975 1
   7.0190659   87.9428101 1
   7.0799332   87.9310760 1
   7.1404819   87.9193878 1
   7.2007365   87.9077530 1
   7.2606940   87.8961792 1
   7.3203521   87.8846588 1
   7.3797355   87.8732071 1
   7.4388399   87.8618164 1
   7.4976640   87.8504868 1
   7.5562301   87.8392334 1
   7.6145358   87.8280487 1
   7.6725779   87.8169403 1
   7.7303796   87.8059006 1
   7.7879372   87.7949448 1
   7.8452477   87.7840652 1
   7.9023333   87.7732697 1
   7.9591913   87.7625580 1
   8.0158176   87.7519379 1
   8.0722342   87.7414017 1
   8.1284370   87.7309570 1
   8.1844234   87.7206039 1
   8.2402143   87.7103424 1
   8.2958059   87.7001801 1
   8.3511944   87.6901169 1
   8.4064016   87.6801453 1
   8.4614220   87.6702805 1
   8.5162525   87.6605225 1
   8.5709133   87.6508636 1
   8.6254005   87.6413116 1
   8.6797104   87.6318665 1
   8.7338638   87.6225357 1
   8.7878542   87.6133118 1
   8.8416786   87.6042023 1
   8.8953581   87.5952072 1
   8.9488869   87.5863266 1
   9.0022602   87.5775604 1
   9.0554981   87.5689163 1
   8.7794704   86.5907669 1
   8.6935167   86.0975418 1
   8.5736599   85.1069717 0
   8.5302410   84.6103745 0
   8.4687109   84.6201172 0
   8.4070864   84.6299744 0
   8.3453493   84.6399460 0
   8.2835045   84.6500244 0
   8.2215624   84.6602173 0
   8.1595020   84.6705093 0
   8.0973291   84.6809158 0
   8.0350523   84.6914139 0
   7.9726520   84.7020111 0
   7.9101348   84.7127075 0
   7.8475089   84.7234955 0
   7.7847528   84.7343750 0
   7.7218752   84.7453384 0
   7.6588831   84.7563858 0
   7.5957565   84.7675171 0
   7.5325027   84.7787323 0
   7.4691300   84.7900162 0
   7.4056168   84.8013763 0
   7.3419714   84.8128128 0
   7.2782016   84.8243027 0
   7.2142873   84.8358688 0
   7.1502352   84.8474884 0
   7.0860543   84.8591690 0
   7.0217233   84.8709030 0
   6.9572501   84.8826904 0
   6.8926430   84.8945236 0
   6.8278809   84.9064026 0
   6.7629724   84.9183197 0
   6.6979251   84.9302826 0
   6.6327181   84.9422760 0
   6.5673594   84.9542999 0
   6.5018582   84.9663544 0
   6.4361935   84.9784317 0
   6.3703723   84.9905243 0
   6.3044047   85.0026398 0
   6.2382684   85.0147705 0
   6.1719728   85.0269089 0
   6.1055255   85.0390549 0
   6.0389066   85.0512009 0
   5.9721241   85.0633545 0
   5.9051876   85.0754929 0
   5.8380747   85.0876312 0
   5.7707953   85.0997543 0
   5.7033577   85.1118622 0
   5.6357412   85.1239471 0
   5.5453849   84.1319656 0
   5.4811087   83.1376648 0
   5.4330444   82.1419144 0
   5.3957367   81.1452179 0
   5.3659263   80.1478500 0
   5.2983856   80.1597824 0
   5.2307725   80.1716766 0
   5.1630673   80.1835175 0
   5.0952802   80.1953125 0
   5.0274205   80.2070541 0
   4.9594693   80.2187424 0
   4.8914361   80.2303619 0
   4.8233314   80.2419205 0
   4.7551351   80.2534103 0
   4.6868577   80.2648239 0
   4.6185088   80.2761688 0
   4.5500693   80.2874298 0
   4.4815493   80.2986069 0
   4.4129596   80.3097000 0
   4.3442793   80.3206940 0
   4.2755203   80.3316040 0
   4.2066917   80.3424072 0
   4.1377754   80.3531113 0
   4.0687804   80.3637161 0
   3.9997184   80.3742065 0
   3.9305694   80.3845825 0
   3.8613436   80.3948441 0
   3.8353660   80.3986664 0
   3.8141670   79.4002228 0
   3.7965803   78.4015045 0
   3.7817473   77.4025955 0
   3.7130342   77.4125900 0
   3.6872499   77.4163132 0
   3.6184506   77.4261398 0
   3.5495973   77.4358368 0
   3.4807007   77.4454041 0
   3.4117403   77.4548264 0
   3.3427279   77.4641190 0
   3.2736740   77.4732590 0
   3.2045584   77.4822540 0
   3.1353929   77.4911041 0
   3.0661881   77.4998016 0
   2.9969237   77.5083466 0
   2.9276116   77.5167236 0
   2.8582628   77.5249481 0
   2.7888570   77.5330048 0
   2.7194057   77.5409012 0
   2.6499205   77.5486221 0
   2.5803804   77.5561752 0
   2.5107980   77.5635529 0
   2.4411840   77.5707474 0
   2.3715184   77.5777664 0
   2.3018131   77.5846024 0
   2.2320793   77.5912552 0
   2.1622968   77.5977249 0
   2.0924773   77.6040039 0
   2.0226326   77.6100845 0
   1.9527423   77.6159821 0
   1.8828183   77.6216736 0
   1.8128723   77.6271744 0
   1.7428842   77.6324768 0
   1.6728656   77.6375732 0
   1.6028283   77.6424713 0
   1.5327523   77.6471634 0
   1.4626495   77.6516495 0
   1.3925313   77.6559219 0
   1.3223780   77.6599960 0
   1.2522016   77.6638489 0
   1.1820134   77.6674957 0
   1.1117939   77.6709213 0
   1.0415547   77.6741409 0
   0.9713077   77.6771393 0
   0.9010330   77.6799240 0
   0.8307425   77.6824875 0
   0.7604481   77.6848373 0
   0.6901299   77.6869583 0
   0.6197997   77.6888657 0
   0.5494693   77.6905518 0
   0.4791191   77.6920090 0
   0.4615276   77.6923447 0
   0.4598595   76.6923599 0
   0.4584206   75.6923676 0
   0.4571660   74.6923828 0
   0.4560619   73.6923981 0
   0.4550821   72.6924057 0
   0.4542063   71.6924133 0
   0.4534182   70.6924133 0
   0.4527050   69.6924210 0
   0.4520560   68.6924286 0
   0.4514625   67.6924362 0
   0.4509176   66.6924438 0
   0.3823912   66.6935959 0
   0.3138515   66.6945343 0
   0.2453095   66.6952515 0
   0.1767760   66.6957550 0
   0.1082311   66.6960373 0
   0.1082318   66.6960373 0
   0.0396864   66.6960983 0
  -0.0288486   66.6959457 0
  -0.0973930   66.6955795 0
  -0.1659374   66.6949921 0
  -0.2344685   66.6941833 0
  -0.3030071   66.6931610 0
  -0.3201427   66.6928711 0
  -0.3196716   65.6928711 0
  -0.3192329   64.6928787 0
  -0.3188286   63.6928787 0
  -0.3871117   63.6915894 0
  -0.4554024   63.6900826 0
  -0.5236893   63.6883621 0
  -0.5919609   63.6864281 0
  -0.6602383   63.6842766 0
  -0.7285080   63.6819153 0
  -0.7455673   63.6812897 0
  -0.7447605   62.6813049 0
  -0.7440071   61.6813240 0
  -0.7432995   60.6813354 0
  -0.7426891   59.7646751 0
  -0.8107109   59.7620544 0
  -0.8787270   59.7592239 0
  -0.9467278   59.7561836 0
  -1.0147324   59.7529335 0
  -1.0487251   59.7512321 0
  -1.0478611   58.7512512 0
  -1.0470448   57.7512779 0
  -1.0463982   56.9179611 1
  -1.0633640   56.9170914 1
  -1.1312160   56.9134865 1
  -1.1990528   56.9096794 1
  -1.2668896   56.9056625 1
  -1.3347206   56.9014473 1
  -1.4025345   56.8970261 1
  -1.4703484   56.8924065 1
  -1.5381413   56.8875885 1
  -1.6059380   56.8825760 1
  -1.6056595   56.6325874 1
  -1.6045799   55.6326256 1
  -1.6553802   55.6287384 1
  -1.7231083   55.6233864 1
  -1.7908249   55.6178436 1
  -1.7905369   55.3678551 1
  -1.7894192   54.3679008 1
  -1.7883549   53.3679428 1
  -1.8221626   53.3651047 1
  -1.8897839   53.3592796 1
  -1.9573860   53.3532715 1
  -1.9574795   53.4365959 1
  -1.9586372   54.4365463 1
  -1.9598541   55.4364891 1
  -1.9936981   55.4334106 1
  -2.0613575   55.4271164 1
  -2.1290169   55.4206352 1
  -2.1966648   55.4139748 1
  -2.2642918   55.4071388 1
  -2.3319149   55.4001198 1
  -2.3995266   55.3929291 1
  -2.4671135   55.3855705 1
  -2.5346985   55.3780365 1
  -2.6022720   55.3703384 1
  -2.6698208   55.3624725 1
  -2.7373657   55.3544464 1
  -2.8048973   55.3462601 1
  -2.8724041   55.3379173 1
  -2.9399071   55.3294144 1
  -3.0073929   55.3207664 1
  -3.0748539   55.3119659 1
  -3.1423111   55.3030167 1
  -3.2097511   55.2939262 1
  -3.2771683   55.2846947 1
  -3.3445759   55.2753258 1
  -3.3447361   55.3586578 1
  -3.3467121   56.3585167 1
  -3.3487949   57.3583717 1
  -3.3509941   58.3582191 1
  -3.3533211   59.3580589 1
  -3.3557892   60.3578873 1
  -3.3584137   61.3576965 1
  -3.4226131   61.3486443 1
  -3.4214840   60.9320564 1
  -3.4188938   59.9322395 1
  -3.4222775   59.9317589 1
  -3.4897804   59.9221039 1
  -3.5572739   59.9123154 1
  -3.6247482   59.9024048 1
  -3.6921902   59.8923721 1
  -3.7596226   59.8822174 1
  -3.8270321   59.8719482 1
  -3.8944130   59.8615685 1
  -3.9617825   59.8510780 1
  -3.9646244   60.8508568 1
  -3.9676533   61.8506203 1
  -3.9507942   61.8532562 1
  -3.8833733   61.8637276 1
  -3.8159180   61.8740921 1
  -3.7484398   61.8843422 1
  -3.6809464   61.8944740 1
  -3.6134224   61.9044876 1
  -3.5458755   61.9143791 1
  -3.5473595   62.4142685 1
  -3.5504780   63.4140434 1
  -3.5538216   64.4138031 1
  -3.5574188   65.4135437 1
  -3.5613022   66.4132614 1
  -3.5655079   67.4129562 1
  -3.5146523   67.4203186 1
  -3.4468250   67.4300232 1
  -3.3789597   67.4395905 1
  -3.3110657   67.4490280 1
  -3.3154182   68.4487228 1
  -3.3201733   69.4484024 1
  -3.3253918   70.4480362 1
  -3.3311481   71.4476471 1
  -3.3375378   72.4472046 1
  -3.3446732   73.4467163 1
  -3.3526974   74.4461517 1
  -3.3617973   75.4455261 1
  -3.3961067   75.4407730 1
  -3.4646683   75.4311676 1
  -3.5331955   75.4214249 1
  -3.6016769   75.4115601 1
  -3.6701012   75.4015656 1
  -3.7384892   75.3914566 1
  -3.8068275   75.3812180 1
  -3.8751068   75.3708725 1
  -3.8864803   76.3700027 1
  -3.8996162   77.3690033 1
  -3.9149704   78.3678360 1
  -3.9331646   79.3664551 1
  -3.9550800   80.3647766 1
  -3.9205570   80.3700256 1
  -3.8514385   80.3804550 1
  -3.7822533   80.3907623 1
  -3.7129822   80.4009476 1
  -3.6436367   80.4110184 1
  -3.5742245   80.4209671 1
  -3.5047302   80.4307785 1
  -3.4351635   80.4404602 1
  -3.3655319   80.4500122 1
  -3.2958202   80.4594193 1
  -3.2260380   80.4686890 1
  -3.1561966   80.4778061 1
  -3.0862751   80.4867859 1
  -3.1093483   81.4853210 1
  -3.1385002   82.4834671 1
  -3.1765194   83.4810486 1
  -3.2282009   84.4777603 1
  -3.3025436   85.4730225 1
  -3.4186020   86.4656219 1
  -3.4445763   86.6306305 1
  -3.3694115   86.6401901 1
  -3.2940197   86.6495972 1
  -3.2183838   86.6588593 1
  -3.1425133   86.6679611 1
  -3.0664234   86.6768951 1
  -2.9900951   86.6856689 1
  -2.9135418   86.6942749 1
  -2.8367767   86.7026978 1
  -2.7597790   86.7109528 1
  -2.6825638   86.7190170 1
  -2.6051464   86.7269058 1
  -2.5275078   86.7345963 1
  -2.4496632   86.7420959 1
  -2.3716278   86.7494049 1
  -2.2933807   86.7565079 1
  -2.2149410   86.7634048 1
  -2.1363220   86.7701035 1
  -2.0575066   86.7765884 1
  -1.9785118   86.7828522 1
  -1.8993511   86.7889099 1
  -1.8200111   86.7947388 1
  -1.7405052   86.8003540 1
  -1.6608543   86.8057404 1
  -1.5810375   86.8108902 1
  -1.5010738   86.8158188 1
  -1.4209805   86.8205109 1
  -1.3407402   86.8249664 1
  -1.2603722   86.8291855 1
  -1.1798973   86.8331604 1
  -1.0992889   86.8368912 1
  -1.1945972   87.8347626 1
  -1.3826008   88.6638870 1
:Cetus
   2.1110165   10.5143948 0
   2.1778100   10.5080709 0
   2.2445917   10.5015678 0
   2.3113823   10.4948854 0
   2.3781712   10.4880266 0
   2.4449484   10.4809942 0
   2.5117342   10.4737892 0
   2.5785182   10.4664135 0
   2.6452904   10.4588718 0
   2.7120712   10.4511633 0
   2.7788498   10.4432926 0
   2.8456168   10.4352617 0
   2.9123924   10.4270716 0
   2.9791656   10.4187260 0
   3.0459268   10.4102287 0
   3.1126966   10.4015799 0
   3.1794641   10.3927832 0
   3.2462196   10.3838425 0
   3.3129833   10.3747578 0
   3.3797448   10.3655338 0
   3.3964274   10.3632069 1
   3.3958409    9.4465790 1
   3.3952045    8.4466228 1
   3.3945715    7.4466672 1
   3.3939414    6.4467111 1
   3.3933136    5.4467549 1
   3.3926883    4.4467988 1
   3.3920643    3.4468424 1
   3.3914418    2.4468856 1
   3.3908200    1.4469291 1
   3.3901989    0.4469725 1
   3.3897333   -0.3029950 1
   3.3891122   -1.3029516 1
   3.3557906   -1.2983134 1
   3.2891376   -1.2891390 1
   3.2224946   -1.2801063 1
   3.1558418   -1.2712154 1
   3.0891893   -1.2624704 1
   3.0225468   -1.2538751 1
   2.9558945   -1.2454296 1
   2.8892422   -1.2371379 1
   2.8225999   -1.2290035 1
   2.7559481   -1.2210265 1
   2.7556143   -1.8543369 1
   2.7550869   -2.8543055 1
   2.7545583   -3.8542740 1
   2.7540288   -4.8542428 1
   2.7534976   -5.8542113 1
   2.7529645   -6.8541803 1
   2.7524292   -7.8541479 1
   2.7518914   -8.8541164 1
   2.7513504   -9.8540850 1
   2.7508063  -10.8540516 1
   2.7502584  -11.8540201 1
   2.7497067  -12.8539867 1
   2.7491505  -13.8539543 1
   2.7485893  -14.8539200 1
   2.7480230  -15.8538876 1
   2.7474511  -16.8538532 1
   2.7468731  -17.8538189 1
   2.7462888  -18.8537846 1
   2.7456970  -19.8537502 1
   2.7450981  -20.8537140 1
   2.7444911  -21.8536777 1
   2.7438755  -22.8536415 1
   2.7432506  -23.8536034 1
