D 16.71580 -17.0178
D 16.68720 -17.0622
D 16.64080 -17.2681
D 16.59970 -17.5300
D 16.57110 -18.0483
D 16.54610 -18.4908
D 16.53190 -19.0575
D 16.51920 -19.2775
S 17.45420 -24.3803
M 16.51920 -19.2775
D 16.47500 -19.2508
D 16.43920 -19.0753
D 16.38560 -19.0472
D 16.35670 -19.0661
D 16.31470 -19.2942
D 16.28860 -19.7156
D 16.26220 -20.1344
D 16.23560 -20.5514
D 16.20890 -20.9658
D 16.18170 -21.3778
D 16.15420 -21.7875
D 16.12670 -22.1947
D 16.10920 -22.7381
D 16.08080 -23.1414
D 16.06280 -23.6822
D 16.04420 -24.2222
D 16.02560 -24.7614
D 16.01670 -25.4422
S 17.42610 -26.0408
D 17.45080 -25.5422
D 17.45640 -24.8781
D 17.45030 -24.4636
D 17.45420 -24.3803
M 16.01670 -25.4422
D 16.00750 -26.1233
D 16.00780 -26.5358
D 16.01890 -27.2303
D 16.02970 -27.9256
D 16.05080 -28.4892
D 16.05110 -28.9039
D 16.06190 -29.6017
D 16.07280 -30.3003
D 16.07280 -30.7167
D 16.08360 -31.4167
D 16.10530 -31.9828
D 16.12720 -32.5489
D 16.14940 -33.1144
D 16.18280 -33.5431
D 16.20560 -34.1075
D 16.23970 -34.5328
D 16.25690 -34.7447
S 17.45330 -26.7603
D 17.42640 -26.4006
D 17.42610 -26.0408
M 16.25690 -34.7447
D 16.31390 -34.8858
D 16.37140 -35.0194
D 16.41780 -35.2894
D 16.44170 -35.5633
D 16.65000 -35.5858
D 16.67720 -35.3511
D 16.72140 -35.0283
D 16.75560 -34.9939
D 16.79830 -35.3014
D 16.80170 -35.7225
D 16.79640 -35.7992
S 17.15780 -35.6881
D 17.19530 -35.4022
D 17.24390 -35.0908
D 17.27190 -34.6017
D 17.29970 -34.1114
D 17.32750 -33.6194
D 17.35470 -33.1258
D 17.36830 -32.5181
D 17.38830 -32.3269
S 17.60140 -31.4794
D 17.59190 -30.9269
D 17.59720 -30.2597
D 17.60500 -29.7308
S 17.49420 -26.2867
D 17.45330 -26.7603
M 16.44780 -35.6317
D 16.46170 -36.3303
D 16.47580 -37.0292
D 16.47720 -37.4514
D 16.47860 -37.8736
D 16.48000 -38.2961
D 16.46890 -38.5822
S 16.65030 -36.6450
D 16.63000 -36.1661
D 16.64970 -35.5858
D 16.44170 -35.5633
M 17.09720 -39.0106
D 17.13860 -39.3694
D 17.16440 -39.4669
S 17.20440 -36.1006
D 17.15780 -35.6881
S 16.79640 -35.7992
D 16.75220 -36.1294
D 16.72030 -36.5850
D 16.68530 -36.6164
D 16.65030 -36.6450
M 16.65030 -36.6450
S 16.46890 -38.5822
S 17.09720 -39.0106
M 16.46890 -38.5822
D 16.47030 -39.0047
D 16.46000 -39.7136
D 16.44970 -40.4225
D 16.42610 -40.9931
D 16.40220 -41.5625
D 16.38360 -41.7769
S 17.09720 -39.0106
M 16.38360 -41.7769
S 17.01110 -41.7825
D 17.01560 -41.0633
D 17.03390 -40.4658
D 17.06580 -39.9892
D 17.06080 -39.5689
D 17.05580 -39.1483
D 17.09720 -39.0106
M 16.38360 -41.7769
S 16.95670 -44.4908
D 16.99610 -44.4397
D 17.03750 -44.0264
D 17.05640 -43.4283
D 17.07500 -42.8297
D 17.03720 -42.3864
D 17.01110 -41.7825
M 16.38360 -41.7769
D 16.32060 -41.9217
D 16.28250 -42.3431
D 16.23750 -42.8306
D 16.21080 -43.3892
D 16.21000 -43.8125
D 16.20920 -44.2358
D 16.20830 -44.6594
D 16.18690 -45.2892
D 16.16530 -45.9181
D 16.15060 -46.1956
S 16.95670 -44.4908
M 16.15060 -46.1956
S 17.13330 -54.1536
D 17.17220 -53.6708
D 17.23780 -53.3567
D 17.25330 -53.3319
S 17.00110 -44.8606
D 16.95970 -44.7717
D 16.95670 -44.4908
M 16.15060 -46.1956
D 16.14920 -46.6192
D 16.12610 -47.2464
D 16.10250 -47.8722
D 16.07170 -48.4231
D 16.04670 -49.0464
D 16.03470 -49.8183
D 16.03220 -50.2417
D 16.02940 -50.6650
D 16.02670 -51.0886
D 16.00670 -51.7850
D 15.97170 -52.3292
S 17.13330 -54.1536
M 15.97170 -52.3292
S 16.98810 -62.5475
D 17.01420 -61.9561
D 17.03940 -61.3639
D 17.08640 -60.8864
D 17.12860 -60.2689
D 17.11810 -59.8564
D 17.14080 -59.2606
D 17.16280 -58.6636
D 17.18440 -58.0658
D 17.18500 -57.3539
D 17.17530 -56.9408
D 17.16580 -56.5272
D 17.15670 -56.1133
D 17.14780 -55.6989
D 17.13920 -55.2839
D 17.14140 -54.5694
D 17.13330 -54.1536
M 15.97170 -52.3292
D 15.91440 -52.6422
D 15.85670 -52.9486
D 15.80470 -53.3267
D 15.75220 -53.6994
D 15.72640 -54.3839
D 15.68560 -54.9081
D 15.62970 -55.2689
D 15.58670 -55.7856
D 15.52890 -56.1358
D 15.48330 -56.6444
D 15.43690 -57.1492
D 15.37560 -57.4833
S 16.98810 -62.5475
M 15.37560 -57.4833
S 15.70060 -69.4894
D 15.83500 -69.4272
D 15.91440 -69.4633
D 15.99390 -69.4922
D 16.11360 -69.3119
D 16.23140 -69.1153
D 16.32000 -68.7658
D 16.41940 -68.4750
D 16.48940 -68.0408
D 16.55720 -67.6014
D 16.62250 -67.1567
D 16.65940 -66.5803
D 16.72080 -66.1281
D 16.78000 -65.6714
D 16.83750 -65.2106
D 16.86830 -64.6253
D 16.92220 -64.1586
D 16.95920 -63.4917
D 16.97470 -62.8428
D 16.98810 -62.5475
M 15.37560 -57.4833
D 15.30610 -57.7264
D 15.22250 -57.7906
D 15.15810 -58.1008
D 15.09250 -58.4033
D 15.03190 -58.7858
D 15.00000 -58.7953
S 15.00000 -69.8828
D 15.11940 -69.7608
D 15.21580 -69.4531
D 15.33030 -69.3019
D 15.46470 -69.2986
D 15.54280 -69.3697
D 15.62170 -69.4333
D 15.70060 -69.4894
M 17.25940 -53.2503
D 17.34220 -53.0381
D 17.38810 -52.9550
D 17.43360 -52.8689
D 17.50560 -52.5814
D 17.55030 -52.4867
D 17.59500 -52.3889
D 17.63970 -52.2881
S 17.16250 -43.0467
D 17.14470 -43.6481
D 17.12670 -44.2489
D 17.07810 -44.6092
D 17.00110 -44.8606
S 17.25330 -53.3319
M 17.63970 -52.2881
D 17.68390 -52.1842
D 17.72810 -52.0772
D 17.77780 -51.6625
D 17.84530 -51.3397
D 17.87470 -50.8236
D 17.94060 -50.4919
S 17.21940 -40.2978
D 17.25190 -40.8094
D 17.25830 -41.2278
D 17.24190 -41.8322
D 17.21060 -42.3192
D 17.17860 -42.8047
D 17.16250 -43.0467
M 17.94060 -50.4919
D 17.98690 -50.0639
D 18.03250 -49.6333
D 18.07750 -49.2003
D 18.10360 -48.6772
D 18.12940 -48.1533
D 18.17250 -47.7158
D 18.21500 -47.2761
D 18.25690 -46.8347
D 18.29830 -46.3914
D 18.33890 -45.9461
S 17.34420 -35.9531
D 17.31000 -36.0281
D 17.27560 -36.1011
D 17.24080 -36.1717
D 17.20440 -36.1006
S 17.16440 -39.4669
D 17.19750 -39.6219
D 17.21940 -40.2978
M 18.33890 -45.9461
D 18.37920 -45.4994
D 18.41640 -45.3567
D 18.45330 -45.2119
D 18.49220 -44.7606
D 18.53060 -44.3081
D 18.58560 -43.9317
D 18.62310 -43.4761
D 18.66000 -43.0197
D 18.69640 -42.5628
D 18.71560 -42.0303
D 18.75140 -41.5719
S 17.43610 -34.2997
D 17.42690 -34.8264
D 17.38610 -35.2108
D 17.35830 -35.7061
D 17.34420 -35.9531
M 17.65610 -31.6844
D 17.62110 -31.6403
D 17.60140 -31.4794
S 17.38830 -32.3269
D 17.40560 -32.7169
D 17.41190 -33.1333
D 17.41830 -33.5500
D 17.42500 -33.9664
D 17.43610 -34.2997
M 18.75140 -41.5719
S 17.65610 -31.6844
S 17.43610 -34.2997
M 18.75140 -41.5719
D 18.77030 -41.0394
D 18.80530 -40.5806
D 18.84000 -40.1211
D 18.87420 -39.6614
D 18.90810 -39.2011
D 18.94170 -38.7406
D 18.99080 -38.3508
D 19.02360 -37.8894
D 19.07190 -37.4978
D 19.10420 -37.0358
D 19.12060 -36.5047
D 19.13690 -35.9739
D 19.14500 -35.7086
S 17.65610 -31.6844
M 19.14500 -35.7086
D 19.16110 -35.1778
D 19.17720 -34.6475
D 19.17830 -34.0467
D 19.17940 -33.4453
D 19.18080 -32.8433
D 19.19690 -32.3133
D 19.19860 -31.7108
D 19.18580 -31.0342
D 19.17330 -30.3556
D 19.16140 -29.6753
D 19.17780 -29.1447
D 19.19440 -28.6147
D 19.20280 -28.3494
S 17.64080 -29.5533
D 17.63330 -30.0828
D 17.64060 -30.4967
D 17.64190 -31.2175
D 17.65610 -31.6844
M 19.20280 -28.3494
D 19.21920 -27.8197
D 19.26330 -27.4422
D 19.29330 -26.9892
D 19.30940 -26.4606
D 19.33940 -26.0086
D 19.35530 -25.4811
D 19.35780 -24.8772
D 19.35360 -24.2344
D 19.34970 -23.5903
D 19.34610 -22.9453
D 19.34250 -22.2994
D 19.35220 -21.7319
D 19.36220 -21.1647
D 19.37860 -20.6378
D 19.39500 -20.1108
S 17.57190 -25.7742
D 17.52280 -26.0611
D 17.49420 -26.2867
S 17.60500 -29.7308
D 17.64080 -29.5533
M 18.53190 -10.7544
D 18.50440 -10.8803
D 18.47690 -11.0058
S 17.45420 -24.3803
D 17.49470 -24.2658
D 17.53140 -24.5922
D 17.56470 -25.0003
D 17.57140 -25.4142
D 17.57190 -25.7742
M 19.39500 -20.1108
S 18.53190 -10.7544
S 17.57190 -25.7742
M 19.39500 -20.1108
D 19.41140 -19.5844
D 19.41500 -18.9772
D 19.41220 -18.3286
D 19.40970 -17.6792
D 19.39470 -16.9458
D 19.38420 -16.5575
D 19.37580 -15.8628
D 19.38030 -15.2517
D 19.38470 -14.6400
D 19.40170 -14.1133
D 19.40640 -13.5014
D 19.39890 -12.8033
D 19.41610 -12.2769
D 19.40860 -11.5775
D 19.40170 -10.8767
D 19.40420 -10.5697
S 18.56280 -10.3158
D 18.53190 -10.7544
M 19.40420 -10.5697
D 19.39720  -9.8675
D 19.39640  -9.2086
D 19.39580  -8.5492
D 19.39560  -7.8889
D 19.39500  -7.2283
D 19.38610  -6.8303
D 19.37970  -6.1236
D 19.38580  -5.5064
D 19.37670  -5.1069
D 19.37690  -4.4439
D 19.37720  -3.7800
S 18.55440  -9.6875
D 18.56280 -10.3158
M 19.37720  -3.7800
D 19.40110  -3.2992
D 19.44310  -2.9564
D 19.48470  -2.6150
D 19.51470  -2.1828
D 19.53310  -1.6592
D 19.54530  -1.0897
D 19.54530  -1.0000
S 18.55610  -1.0000
D 18.52580  -1.4517
D 18.48970  -1.8439
D 18.46250  -1.9700
S 18.47060  -9.2592
D 18.51860  -9.4086
D 18.55440  -9.6875
M 14.99190 -58.8431
D 14.89940 -58.7719
D 14.84780 -58.6414
D 14.80780 -58.4619
S 13.85360 -71.2947
D 13.97220 -71.1439
D 14.08890 -70.9775
D 14.20360 -70.7958
D 14.31640 -70.5992
D 14.44170 -70.5739
D 14.55830 -70.4392
D 14.68190 -70.3792
D 14.80470 -70.3019
D 14.91690 -70.1189
D 15.00000 -69.9306
S 15.00000 -58.8431
M 13.09610 -63.0381
D 13.07030 -63.4497
D 12.99640 -63.5747
D 12.93720 -63.7886
D 12.86220 -63.9983
D 12.78580 -64.1992
D 12.70830 -64.4911
D 12.65940 -64.8817
D 12.62560 -65.2733
S 12.49970 -74.4519
D 12.59440 -74.6767
D 12.74140 -74.8972
D 12.89170 -74.8972
D 13.04140 -74.8764
D 13.19060 -74.8347
D 13.33580 -74.6731
D 13.39860 -74.3372
D 13.52500 -73.8525
D 13.59110 -73.1931
D 13.64440 -72.8431
D 13.69560 -72.4900
D 13.75170 -71.8200
D 13.85360 -71.2947
M 14.80780 -58.4619
S 13.09610 -63.0381
S 13.85360 -71.2947
M 14.80780 -58.4619
S 13.08080 -61.3414
D 13.12720 -61.8203
D 13.13360 -62.4189
D 13.12440 -62.9247
D 13.09610 -63.0381
M 13.39330 -53.4511
D 13.33000 -53.7250
D 13.26470 -53.8914
D 13.20080 -54.2478
D 13.13420 -54.3964
D 13.06690 -54.5358
D 13.02250 -54.7567
S 12.80280 -60.9997
D 12.85750 -60.8983
D 12.93920 -60.6869
D 13.02190 -60.8642
D 13.08080 -61.3414
M 13.08080 -61.3414
S 14.00720 -53.5267
D 13.96640 -53.3181
D 13.92560 -53.1061
D 13.88530 -52.8908
D 13.84560 -52.6719
D 13.80640 -52.4500
D 13.76750 -52.2247
D 13.69560 -51.9603
D 13.63280 -52.0775
D 13.56970 -52.1861
D 13.51140 -52.5822
D 13.45390 -53.0697
D 13.39330 -53.4511
M 14.80780 -58.4619
S 14.00720 -53.5267
S 13.08080 -61.3414
M 14.80780 -58.4619
D 14.82500 -58.0600
D 14.84170 -57.6575
D 14.85810 -57.2547
S 14.25030 -53.4708
D 14.18690 -53.6619
D 14.11640 -53.6539
D 14.04250 -53.5397
D 14.00720 -53.5267
M 14.85810 -57.2547
D 14.91220 -56.8022
D 14.93310 -56.4856
S 14.48190 -48.9003
D 14.43390 -49.3075
D 14.38860 -49.8028
D 14.34970 -50.4806
D 14.33170 -50.8650
D 14.31310 -51.2489
D 14.31530 -51.8803
D 14.31720 -52.5119
D 14.29780 -52.8953
D 14.25030 -53.4708
M 14.93310 -56.4856
D 15.00000 -56.4250
S 15.00000 -46.0589
D 14.95250 -46.5189
D 14.90190 -46.7986
D 14.85080 -47.0719
D 14.79060 -47.1606
D 14.73000 -47.2406
D 14.67780 -47.4931
D 14.62470 -47.7392
D 14.57920 -48.1619
D 14.52890 -48.4878
D 14.48190 -48.9003
M 13.01060 -54.6614
D 12.96330 -54.2778
D 12.92860 -53.9869
D 12.89440 -53.6936
D 12.86060 -53.3978
D 12.79440 -53.1994
D 12.71780 -53.1894
D 12.65110 -53.3711
D 12.58360 -53.5431
D 12.54920 -53.7253
S 12.65060 -61.1767
D 12.72030 -60.9919
D 12.80280 -60.9997
S 13.02250 -54.7567
M 12.54920 -53.7253
D 12.48250 -53.6833
D 12.41810 -53.4331
D 12.38860 -53.1058
D 12.32830 -52.6444
D 12.30000 -52.3117
D 12.23920 -52.0372
D 12.18250 -51.5572
D 12.12360 -51.2675
D 12.06170 -51.1672
S 12.56030 -62.0464
D 12.60500 -61.7631
D 12.65060 -61.1767
M 12.06170 -51.1672
D 12.03670 -50.8189
D 12.00810 -50.1561
D 11.98420 -49.8050
D 11.92920 -49.4903
D 11.87060 -49.3639
D 11.81220 -49.2292
D 11.75420 -49.0869
D 11.69670 -48.9367
D 11.63670 -48.8750
D 11.57670 -48.8050
D 11.51690 -48.7269
D 11.45750 -48.6403
D 11.39500 -48.6400
D 11.32890 -48.7244
D 11.29030 -48.9033
D 11.22720 -48.8786
S 12.51640 -65.0336
D 12.50750 -64.4281
D 12.51420 -63.8294
D 12.52030 -63.2311
D 12.54080 -62.6389
D 12.56030 -62.0464
M 12.30060 -73.7678
D 12.42940 -74.3278
D 12.49970 -74.4519
S 12.62560 -65.2733
D 12.56280 -65.1528
D 12.51640 -65.0336
M 12.51640 -65.0336
S 10.14610 -71.3081
D 10.21030 -71.8917
D 10.31470 -72.2219
D 10.41720 -72.7617
D 10.50640 -73.2397
D 10.62360 -73.5358
D 10.75610 -73.7297
D 10.91250 -73.7261
D 11.05920 -73.7903
D 11.20670 -73.8333
D 11.35500 -73.8550
D 11.50360 -73.8547
D 11.65190 -73.8331
D 11.78830 -73.9839
D 11.93220 -74.0183
D 12.08080 -73.9342
D 12.23110 -73.7294
D 12.30060 -73.7678
M 11.22720 -48.8786
S 10.14610 -71.3081
S 12.51640 -65.0336
M 11.22720 -48.8786
S  9.04000 -60.9286
D  9.07333 -61.5044
D  9.12917 -61.9447
D  9.16500 -62.5161
D  9.23361 -63.0206
D  9.27250 -63.5864
D  9.33472 -64.0103
D  9.37667 -64.5703
D  9.44250 -64.9850
D  9.51000 -65.3936
D  9.56889 -65.8697
D  9.60694 -66.4894
D  9.65861 -67.0322
D  9.72333 -67.4964
D  9.76778 -68.1075
D  9.84917 -68.4850
D  9.91000 -69.0108
D  9.96167 -69.6108
D 10.00420 -70.2867
D 10.06140 -70.8803
D 10.14610 -71.3081
M 11.22720 -48.8786
D 11.17190 -48.6600
D 11.11690 -48.4342
D 11.06280 -48.2014
D 11.00890 -47.9619
D 10.95580 -47.7158
D 10.89470 -47.6433
D 10.83360 -47.5622
D 10.76360 -47.6500
D 10.71190 -47.3742
D 10.65140 -47.2675
D 10.58170 -47.3258
D 10.52140 -47.2011
D 10.46140 -47.0681
D 10.40190 -46.9269
D 10.34280 -46.7775
D 10.27580 -46.5656
D 10.22280 -46.3169
D 10.17030 -46.0617
D 10.11810 -45.8003
D 10.06670 -45.5328
S  9.04000 -60.9286
M 10.06670 -45.5328
S  8.27833 -49.4342
D  8.31250 -49.9275
D  8.34750 -50.4189
D  8.38306 -50.9083
D  8.41917 -51.3958
D  8.45611 -51.8814
D  8.49361 -52.3644
D  8.51417 -52.9633
D  8.55306 -53.4431
D  8.57472 -54.0400
D  8.59694 -54.6358
D  8.61972 -55.2308
D  8.64306 -55.8250
D  8.68583 -56.2964
D  8.72972 -56.7653
D  8.77472 -57.2308
D  8.82083 -57.6936
D  8.84833 -58.2797
D  8.89639 -58.7372
D  8.94583 -59.1911
D  8.97611 -59.7717
D  9.00778 -60.3508
D  9.04000 -60.9286
M 10.06670 -45.5328
D 10.01000 -45.3394
D  9.95389 -45.1383
D  9.90361 -44.8519
D  9.85417 -44.5597
D  9.80528 -44.2619
D  9.75667 -43.9586
D  9.71472 -43.5742
D  9.68556 -43.0344
D  9.64472 -42.6433
D  9.60444 -42.2481
D  9.56472 -41.8492
D  9.51361 -41.5936
D  9.47500 -41.1864
D  9.43694 -40.7758
D  9.39944 -40.3619
D  9.37444 -39.8028
D  9.35028 -39.2419
D  9.32639 -38.6797
D  9.29083 -38.2567
D  9.25583 -37.8303
D  9.22111 -37.4011
D  9.17472 -37.1058
D  9.13500 -36.7381
D  9.08944 -36.4336
D  9.04417 -36.1242
S  8.27833 -49.4342
M  9.04417 -36.1242
D  8.99917 -35.8103
D  8.95472 -35.4917
D  8.93278 -35.3308
S  7.73528 -41.6525
D  7.74583 -42.2678
D  7.73250 -43.0292
D  7.72167 -43.4336
D  7.71056 -43.8375
D  7.69944 -44.2406
D  7.70944 -44.8547
D  7.70278 -45.5642
D  7.69583 -46.2728
D  7.70583 -46.8858
D  7.73333 -47.4036
D  7.76111 -47.9206
D  7.78917 -48.4367
D  7.80028 -49.0483
D  7.82917 -49.5631
D  7.90389 -49.8303
D  7.94611 -49.9356
D  8.02028 -49.9689
D  8.06278 -50.0661
D  8.10556 -50.1608
D  8.17472 -50.0911
D  8.22694 -49.7653
D  8.27833 -49.4342
M  8.93278 -35.3308
D  8.91361 -34.7475
D  8.88889 -34.2275
D  8.87667 -33.5783
D  8.86472 -32.9292
D  8.85306 -32.2797
D  8.84167 -31.6300
D  8.83028 -30.9803
D  8.82778 -30.6239
S  7.64806 -36.7697
D  7.60444 -37.0603
D  7.59417 -37.4650
D  7.58389 -37.8694
D  7.57361 -38.2731
D  7.59778 -38.7950
D  7.62194 -39.3164
D  7.66194 -39.7403
D  7.68694 -40.2597
D  7.71222 -40.7783
D  7.73806 -41.2958
D  7.73528 -41.6525
M  8.82778 -30.6239
D  8.82306 -29.9114
D  8.80639 -29.3244
D  8.80222 -28.6125
D  8.78611 -28.0250
D  8.77028 -27.4372
D  8.75500 -26.8489
D  8.72778 -26.3825
D  8.71278 -25.7925
D  8.68639 -25.3233
D  8.66028 -24.8522
S  7.64250 -36.2389
D  7.64806 -36.7697
M  8.66028 -24.8522
D  8.63444 -24.3797
D  8.60861 -23.9053
D  8.58333 -23.4294
D  8.55806 -22.9519
D  8.52139 -22.5892
D  8.49694 -22.1081
D  8.47250 -21.6253
D  8.43639 -21.2553
D  8.40667 -20.8258
D  8.37694 -20.3942
S  7.29694 -32.4547
D  7.33944 -32.8461
D  7.38222 -33.2356
D  7.43972 -33.5297
D  7.47639 -33.9611
D  7.49889 -34.4856
D  7.53611 -34.9144
D  7.58083 -35.2933
D  7.61139 -35.7667
D  7.64250 -36.2389
M  8.37694 -20.3942
D  8.35333 -19.9047
D  8.31250 -19.5806
D  8.27944 -19.0603
D  8.24500 -18.6750
D  8.19861 -18.3958
D  8.15250 -18.1125
D  8.10667 -17.8253
D  8.07250 -17.4281
D  8.02694 -17.1342
D  7.99333 -16.7319
D  7.97167 -16.2239
D  7.93861 -15.8183
D  7.90528 -15.4108
D  7.87250 -15.0014
D  7.83972 -14.5903
D  7.79500 -14.2781
D  7.77444 -13.7625
D  7.75250 -13.6044
S  7.15278 -26.7519
D  7.17278 -27.2825
D  7.19306 -27.8125
D  7.19972 -28.4331
D  7.21333 -29.0081
D  7.22722 -29.5831
D  7.24083 -30.1578
D  7.24778 -30.7775
D  7.25472 -31.3969
D  7.26889 -31.9711
D  7.29694 -32.4547
M  7.75250 -13.6044
S  6.87500 -15.7067
D  6.88139 -16.3289
D  6.87500 -17.0408
D  6.86861 -17.7522
D  6.86833 -18.4183
D  6.86167 -19.1283
D  6.85472 -19.8378
D  6.85417 -20.5022
D  6.84056 -21.2539
D  6.83972 -21.9175
D  6.82917 -22.5350
D  6.81889 -22.9308
D  6.82417 -23.5494
D  6.83611 -24.1253
D  6.85472 -24.6578
D  6.88000 -25.1475
D  6.90917 -25.2844
D  6.96139 -25.6000
D  6.99083 -25.7350
D  7.03361 -26.0025
D  7.06333 -26.1356
D  7.10306 -26.5336
D  7.15278 -26.7519
M  7.75250 -13.6044
D  7.73194 -13.0875
D  7.72361 -12.4703
D  7.71500 -11.8531
D  7.69500 -11.3347
D  7.68694 -10.7172
D  7.67889 -10.0997
D  7.65917  -9.5803
D  7.65111  -8.9628
D  7.63167  -8.4425
D  7.62389  -7.8247
S  6.69778 -10.3353
D  6.72806 -10.7778
D  6.74639 -11.3103
D  6.77667 -11.7528
D  6.79500 -12.2853
D  6.81333 -12.8181
D  6.81972 -13.4408
D  6.83806 -13.9736
D  6.85667 -14.5064
D  6.87500 -15.0389
D  6.87500 -15.7067
M  7.62389  -7.8247
D  7.60444  -7.3033
D  7.58528  -6.7817
D  7.56278  -6.1725
D  7.53194  -5.7453
D  7.51278  -5.2217
D  7.49389  -4.6975
D  7.48083  -4.1256
D  7.46806  -3.5536
D  7.46111  -2.9342
D  7.44222  -2.4089
S  6.34889  -6.2861
D  6.37583  -6.4150
D  6.40278  -6.5444
D  6.43278  -6.9842
D  6.46278  -7.4242
D  6.49278  -7.8647
D  6.53472  -8.2158
D  6.57694  -8.5672
D  6.61917  -8.9189
D  6.64917  -9.3608
D  6.66750  -9.8931
D  6.69778 -10.3353
M  7.44222  -2.4089
D  7.43556  -1.7894
D  7.42861  -1.1700
D  7.42556  -1.0000
S  6.21250  -1.0000
D  6.20389  -1.4031
D  6.19528  -1.8044
D  6.18667  -2.2053
D  6.17806  -2.6061
D  6.17250  -3.3147
D  6.17861  -3.9314
D  6.19667  -4.4569
D  6.23222  -4.8467
D  6.26222  -5.2828
D  6.29806  -5.6744
D  6.33389  -6.0669
D  6.34889  -6.2861
M 15.00830 -56.3769
D 15.07110 -56.0842
D 15.13280 -55.7842
D 15.20580 -55.6481
D 15.25470 -55.7461
D 15.33360 -55.6775
S 15.15080 -44.6256
D 15.10330 -44.9286
D 15.05530 -45.2261
D 15.01640 -45.6919
D 15.00000 -46.0108
S 15.00000 -56.3769
M 15.33360 -55.6775
D 15.40580 -55.5142
D 15.46390 -55.1769
D 15.52110 -54.8336
D 15.57720 -54.4842
D 15.61920 -53.9683
D 15.67330 -53.6089
D 15.68640 -53.2681
S 15.48060 -44.9525
D 15.44170 -44.8767
D 15.40280 -44.7978
D 15.35360 -44.5489
D 15.29190 -44.2647
D 15.25390 -44.1722
D 15.19750 -44.3172
D 15.15080 -44.6256
M 15.68640 -53.2681
D 15.73920 -52.9017
D 15.77750 -52.3736
D 15.81470 -51.8428
D 15.86470 -51.4639
D 15.88000 -50.6964
D 15.88390 -50.2742
D 15.88810 -49.8517
D 15.89190 -49.4294
D 15.91250 -48.7381
D 15.91610 -48.3156
D 15.91940 -47.8933
D 15.91140 -47.1775
D 15.91360 -46.8961
S 15.48060 -44.9525
M 15.91360 -46.8961
S 15.72110 -42.5025
D 15.66780 -42.7094
D 15.62500 -43.0689
D 15.58170 -43.4239
D 15.54860 -43.9361
D 15.51500 -44.4456
D 15.48060 -44.9525
M 15.91360 -46.8961
S 16.00030 -42.7933
D 15.96220 -42.7639
D 15.89940 -42.5678
D 15.84970 -42.3764
D 15.81190 -42.3344
D 15.77420 -42.2889
D 15.72110 -42.5025
M 15.91360 -46.8961
D 15.97390 -47.1575
D 16.01560 -47.1864
D 16.05690 -47.2119
D 16.09390 -46.7364
D 16.11690 -46.1108
D 16.13940 -45.4844
D 16.16170 -44.8569
D 16.17030 -44.0831
D 16.17140 -43.6597
D 16.13420 -43.0811
D 16.09000 -42.8486
D 16.02670 -42.6703
D 16.00030 -42.7933
