#full_name,epoch_mjd,q,a,e,i,w,om,ma,tp_cal,orbit_id,H,G,neo,M1,M2,diameter,extent,albedo,rot_per,per_y,moid,class
"   274 Philagoria",55600,2.6639978,3.0410733,0.1239942,3.68222,120.09319,92.86617,33.43021,20100812.1231097,MPO57621,10.10,,N,,,26.57,,0.2282,17.96,5.303328661191,,MBA
"   275 Sapientia",55400,2.330345034995368,2.777394386132558,.1609599822658578,4.765935633397838,38.87652227270991,134.2223568378835,192.216593426931,20120917.9547246,"JPL 33",8.85,,N,,,103,,0.036,14.766,4.6287586033963,1.33932,MBA
"   276 Adelheid",55400,2.888579230529093,3.112120170351838,.07182914784343743,21.64919145943047,267.4049813849606,211.2800520197239,168.5910315848798,20071226.8933159,"JPL 1",8.56,,N,,,121.60,,0.0450,6.315,5.4902578272787,2.0042,MBA
"   277 Elvira",55600,2.6327035,2.8865116,0.0879290,1.16257,136.59561,231.55360,225.07463,20121210.3507590,MPO62176,9.84,,N,,,27.19,,0.2770,29.69,4.9041996580424,,MBA
"   278 Paulina",55600,2.3887243,2.7559058,0.1332344,7.82060,140.25739,62.08797,333.06397,20110613.0334098,MPO53552,9.40,,N,,,35.01,,0.2505,6.497,4.5751439622177,,MBA
"   279 Thule",55600,4.2295744,4.2709846,0.0096957,2.33793,84.24495,73.62330,159.12947,20070315.9222375,MPO135421,8.57,,N,,,126.59,,0.0412,11.942,8.8267377409993,,OMB
"   280 Philia",55600,2.6302068,2.9429394,0.1062654,7.44607,89.19392,9.94861,23.35242,20101011.3811017,MPO135421,10.70,,N,,,45.69,,0.0444,64.,5.0487071657769,,MBA
"   282 Clorinde",55400,2.152035116906041,2.339227946669388,.08002333848220046,9.029447907159151,296.3095015649905,145.0110996245173,30.95112493006819,20100401.6479037,"JPL 22",10.91,,N,,,39.03,,0.0502,6.42,3.5778078942318,1.18623,MBA
"   283 Emma",55400,2.58867240468481,3.04438600373815,.1496898220178967,7.997126595414456,53.36119475130945,304.4166529346768,79.65191290703963,20090519.7189562,"JPL 24",8.72,,N,,,148.06,,0.0262,6.888,5.3119964636295,1.59363,MBA
"   284 Amalia",55400,1.8306804681861,2.357188468917621,.2233627084444734,8.064095436149319,57.52825931081279,233.9147149897541,121.8463010316089,20090501.5961288,"JPL 51",10.05,0.11,N,,,52.95,,0.0602,8.545,3.6190923399596,.829288,MBA
"   285 Regina",55600,2.4396294,3.0818608,0.2083908,17.62821,14.67114,311.41914,133.10376,20090207.3560557,MPO101858,10.50,,N,,,45.13,,0.0547,9.542,5.4103796561259,,MBA
"   286 Iclea",55600,3.0950854,3.1926130,0.0305479,17.90569,214.53601,149.14334,63.06114,20100208.0131896,MPO190129,8.98,,N,,,94.30,,0.0508,15.365,5.7046319403149,,MBA
"   287 Nephthys",55400,2.297155558465856,2.353125223208208,.02378524703672341,10.02829180202378,117.9892120927388,142.450488197193,248.0441547640649,20110906.0249250,"JPL 66",8.30,0.22,N,,,67.60,,0.1851,7.605,3.6097386611935,1.29542,MBA
"   288 Glauke",55600,2.1808747,2.7568219,0.2089171,4.32850,83.27440,120.54951,108.21365,20090923.4363897,MPC39509,9.84,,N,,,32.21,,0.1973,1200.,4.5774253374401,,MBA
"   289 Nenetta",55600,2.2801175,2.8714639,0.2059390,6.69727,189.03564,182.13985,59.75184,20100419.0134275,MPO09657,9.51,,N,,,33.73,,0.2438,6.902,4.8659006830938,,MBA
"   290 Bruna",55600,1.7376346,2.3377236,0.2566980,22.32822,105.02479,10.53364,340.29112,20110420.4739206,MPO12096,11.5,,N,,,,,,13.807,3.5743570776181,,MBA
"   291 Alice",55600,2.0178897,2.2230685,0.0922953,1.85442,331.30084,161.66671,240.56452,20120315.6599704,MPO03854,11.45,,N,,,14.97,,0.2075,4.313,3.3146484093087,,MBA
"   292 Ludovica",55600,2.4470566,2.5297930,0.0327048,14.90971,285.38427,43.61101,258.44082,20120328.6126924,MPO101858,9.50,,N,,,32.50,,0.2652,8.93,4.0237934874743,,MBA
"   293 Brasilia",55600,2.5560763,2.8613096,0.1066761,15.58924,87.89755,61.38803,59.36129,20100422.4946477,MPO135421,9.94,,N,,,55.11,,0.0615,8.17,4.8401127564682,,MBA
"   294 Felicia",55600,2.3872167,3.1465484,0.2413221,6.29194,184.83916,136.05687,222.37960,20130328.3460862,MPC36495,9.60,,N,,,52.97,,0.0910,10.4227,5.5816142551677,,MBA
"   295 Theresia",55600,2.3148057,2.7947204,0.1717219,2.70726,148.52484,276.07918,204.23620,20130215.3631595,MPO101858,10.19,,N,,,27.72,,0.1930,10.70,4.6721390765229,,MBA
"   297 Caecilia",55600,2.7057474,3.1615821,0.1441793,7.55712,354.55556,332.13459,126.07742,20090218.8989495,MPO160657,9.50,,N,,,39.48,,0.1796,4.163,5.6216640205339,,MBA
"   298 Baptistina",55600,2.0474612,2.2637498,0.0955444,6.28820,135.35934,8.26818,350.56782,20110312.5949749,MPO160657,11.0,,N,,,,,,16.23,3.4060486554415,,MBA
"   299 Thora",55600,2.2828211,2.4336453,0.0619746,1.60262,151.98783,241.56898,240.50451,20120513.2919463,MPO101858,11.40,,N,,,17.06,,0.1673,,3.796593831896,,MBA
"   300 Geraldina",55600,3.0330117,3.2063336,0.0540561,0.74019,331.33561,42.74596,323.91690,20110906.1903749,MPO190129,9.60,,N,,,80.18,,0.0397,6.8423,5.7414456626968,,OMB
"   301 Bavaria",55400,2.550094133178426,2.724562189953969,.06403526314020026,4.892433169243329,122.5566371616603,142.5995137107654,356.9861619314163,20100805.7518437,"JPL 26",10.10,,N,,,54.32,,0.0546,12.24,4.4973148238491,1.53822,MBA
"   302 Clarissa",55600,2.1393031,2.4055471,0.1106792,3.41345,54.39535,7.90744,45.77211,20100818.7322840,MPO135421,10.89,,N,,,38.53,,0.0524,14.381,3.7310321702943,,MBA
"   303 Josephina",55600,2.9228974,3.1224464,0.0639079,6.87567,63.70550,344.04620,0.26005,20110206.5442216,MPO02601,8.70,,N,,,99.29,,0.0594,12.497,5.5176059523614,,MBA
"   304 Olga",55600,1.8735124,2.4043226,0.2207733,15.83951,172.36667,159.17961,254.59095,20120312.7153315,MPO53552,9.74,0.07,N,,,67.86,,0.0488,18.36,3.7281837782341,,MBA
"   305 Gordonia",55600,2.5012163,3.0940483,0.1916040,4.44108,260.96494,207.55280,41.13432,20100625.8614317,MPO03854,8.77,,N,,,49.17,,0.2269,16.2,5.4425050149213,,MBA
"   306 Unitas",55600,2.0054007,2.3587732,0.1498120,7.26935,167.52060,142.00924,265.17066,20120122.5522685,MPO135421,8.96,,N,,,46.70,,0.2112,8.736,3.6227424654346,,MBA
"   307 Nike",55600,2.5002882,2.9096385,0.1406877,6.12758,324.90852,101.03937,132.96768,20090409.4229362,MPO02601,10.12,,N,,,54.96,,0.0524,7.902,4.9632568821355,,MBA
"   308 Polyxo",55400,2.647539193134156,2.74889029163552,.03686982300085244,4.364490587116947,112.5586309026552,181.8977846969568,317.7719999519621,20110203.2686621,"JPL 37",8.17,0.21,N,,,140.69,,0.0482,12.032,4.5576850780217,1.63527,MBA
"   309 Fraternitas",55600,2.3553513,2.6641434,0.1159067,3.72117,311.16985,356.59289,96.25787,20091210.3133909,MPO135421,10.40,,N,,,45.32,,0.0595,13.2,4.3485512835044,,MBA
"   310 Margarita",55600,2.4377922,2.7598827,0.1167044,3.17558,324.43624,229.39245,68.71141,20100325.3602946,MPC32506,10.30,,N,,,32.75,,0.1250,12.070,4.5850506464066,,MBA
"   311 Claudia",55600,2.8829799,2.9002611,0.0059585,3.22387,28.95350,81.10482,243.19013,20120915.3708833,MPO190129,9.89,,N,,,24.05,,0.3381,7.532,4.9392823405886,,MBA
"   312 Pierretta",55600,2.3349988,2.7813124,0.1604687,9.03382,260.48527,6.71253,339.95200,20110513.3499408,MPO135421,8.89,,N,,,49.96,,0.1967,10.282,4.6385565371663,,MBA
"   313 Chaldaea",55400,1.945088822154049,2.375464787846621,.1811754768559261,11.65351915134263,316.1913960145357,176.693723667555,29.70025025679693,20100403.6737312,"JPL 36",8.90,,N,,,96.34,,0.0524,8.392,3.6612644435817,.976164,MBA
"   314 Rosalia",55600,2.5899122,3.1521537,0.1783674,12.56399,190.17120,170.34661,124.91354,20090228.7219452,MPO169559,9.50,,N,,,59.65,,0.0787,20.43,5.5965357560575,,MBA
"   316 Goberta",55600,2.7399944,3.1789804,0.1380902,2.33878,314.17717,123.94974,328.32836,20110809.1370371,MPO87238,9.80,,N,,,47.92,,0.0925,8.605,5.6681324673511,,MBA
"   317 Roxane",55600,2.0926513,2.2869266,0.0849504,1.76404,186.44337,151.43175,189.77853,20120927.2946177,MPO62176,10.03,,N,,,18.67,,0.4928,8.169,3.4584901314168,,MBA
"   318 Magdalena",55600,2.9254414,3.1934191,0.0839156,10.64060,299.04674,161.65177,170.83329,20080524.8724351,MPO190129,9.40,,N,,,85,,,59.5,5.7067924268309,,MBA
"   319 Leona",55600,2.6559664,3.4011472,0.2190969,10.57077,228.07032,184.98787,4.94111,20110107.5544942,MPO97223,9.80,,N,,,68.16,,0.0457,9.6,6.2725818754278,,OMB
"   320 Katharina",55600,2.6662489,3.0107548,0.1144251,9.38575,151.61808,220.01767,297.01469,20120107.8476139,MPO150774,10.7,,N,,,,,,6.893,5.2242178836413,,MBA
"   321 Florentina",55600,2.7608827,2.8862375,0.0434319,2.58734,35.79816,40.30201,80.50965,20100103.4636242,MPO190129,10.04,,N,,,27.23,,0.2296,2.871,4.9035013746749,,MBA
"   322 Phaeo",55600,2.0998885,2.7823570,0.2452843,8.05176,115.49401,252.38735,277.59209,20120302.0467915,MPO06175,9.01,,N,,,70.84,,0.0876,17.5845,4.6411699663244,,MBA
"   323 Brucia",55600,1.6668656,2.3829268,0.3004965,24.22419,291.34050,97.41835,183.13668,20121129.0848025,MPO135421,9.73,,N,,,35.82,,0.1765,9.46,3.6785294461328,,MBA
"   324 Bamberga",55400,1.779925765990896,2.685050031864101,.3370977282106065,11.10765205150384,43.92363227746456,327.9906315798992,93.16782789295307,20090602.0985156,"JPL 88",6.82,0.09,N,,,229.44,,0.0628,29.43,4.3998389098343,.796829,MBA
"   325 Heidelberga",55400,2.693464136779912,3.208947502068058,.1606393887578199,8.559637694821822,68.07867131267079,344.9272545254967,350.8174419007151,20100914.5554323,"JPL 14",8.65,,N,,,75.72,,0.1068,6.737,5.7484680315332,1.71939,OMB
"   326 Tamara",55400,1.873879482376974,2.316593988588286,.1911057821923726,23.73148305742066,238.5112952921042,32.29177776363706,131.4608569073431,20090408.7083451,"JPL 43",9.36,,N,,,93.00,,0.0368,14.184,3.5260063478997,.941996,MBA
"   327 Columbia",55600,2.5967649,2.7743612,0.0640134,7.15131,307.37359,354.83146,145.92669,20090325.8124427,MPC32506,10.1,,N,,,26.1,,0.2360,5.9320,4.6211782036961,,MBA
"   328 Gudrun",55600,2.7783685,3.1095861,0.1065150,16.12091,103.03026,352.36565,326.82335,20110811.5790189,MPO02601,8.60,,N,,,122.92,,0.0425,18.,5.4835534135524,,MBA
"   329 Svea",55400,2.419321570042502,2.477315396181169,.02340994861940676,15.88590518986857,54.60988249601782,178.5255275806366,87.66443323987829,20090810.1902423,"JPL 1",9.66,,N,,,77.80,,0.0399,15.201,3.8992416865101,1.43582,MBA
"   331 Etheridgea",55600,2.7143146,3.0219302,0.1017944,6.05610,333.33103,22.04734,73.37760,20100112.9015803,MPO02601,9.62,,N,,,74.92,,0.0447,6.82,5.253331831896,,MBA
"   332 Siri",55600,2.5186005,2.7714498,0.0912336,2.84805,296.58959,31.59274,119.21707,20090729.9219945,MPO02601,9.50,,N,,,40.37,,0.1719,8.0074,4.6139059649555,,MBA
"   333 Badenia (1892 A)",55600,2.6235600,3.1305337,0.1619448,3.77510,19.29570,353.63078,139.04197,20081218.6071702,MPO143010,9.46,,N,,,78.17,,0.0475,8.192,5.5390563778234,,MBA
"   334 Chicago (1892 L)",55400,3.800132840980687,3.889109448274823,.02287840146376037,4.642864727056602,153.3631617345738,130.22088877018,183.130913090408,20140429.3316845,"JPL 95",7.64,,N,,,158.55,,0.0618,7.361,7.6697895975597,2.78429,OMB
"   335 Roberta (1892 C)",55600,2.0436193,2.4743928,0.1740926,5.09499,139.38761,148.51691,209.98445,20120922.4274453,MPO135421,8.96,,N,,,89.07,,0.0580,12.054,3.8923435676934,,MBA
"   336 Lacadiera (1892 D)",55400,2.038660509781253,2.252018055586252,.0947406017797033,5.646371888853485,31.41681966828867,235.1616041400474,42.12178876915095,20100228.5689614,"JPL 54",9.76,,N,,,69.31,,0.0459,13.70,3.3796054710652,1.02531,MBA
"   337 Devosa (1892 E)",55400,2.058062828130427,2.383859606297206,.1366677707471336,7.85337229700338,98.4281217929861,355.5179437311052,300.5786543852226,20110301.9010823,"JPL 33",8.74,0.19,N,,,59.11,,0.1614,4.65,3.6806897719608,1.09303,MBA
"   338 Budrosa (1892 F)",55400,2.849162621944747,2.911079215673103,.0212692919502157,6.038371827569668,121.8869788852763,287.6049188321508,214.8741801969702,20120723.3439068,"JPL 26",8.50,,N,,,63.11,,0.1766,4.6084,4.9669437026948,1.86596,MBA
"   339 Dorothea (1892 G)",55600,2.7284090,3.0140130,0.0947587,9.93023,161.29073,173.76827,257.92509,20120802.9167896,MPO47586,9.24,,N,,,38.25,,0.2431,5.974,5.2327004870637,,MBA
"   340 Eduarda (1892 H)",55600,2.4282972,2.7486645,0.1165538,4.67960,41.40523,27.07644,311.03403,20110922.3981537,MPO135421,9.90,,N,,,30.24,,0.2118,8.0062,4.557123463655,,MBA
"   341 California (1892 J)",55400,1.771594289079146,2.19888678263913,.1943221892703098,5.668857538011917,293.3870648747809,29.16372973993978,71.35545407078949,20091128.9372819,"JPL 22",10.55,,N,,,14.67,,0.4950,8.74,3.2607124779609,.768663,MBA
"   342 Endymion (1892 K)",55600,2.2357697,2.5675542,0.1292220,7.34717,224.96287,232.73274,216.88837,20120927.3794663,MPO135421,10.22,,N,,,60.63,,0.0393,6.319,4.1142212068446,,MBA
"   343 Ostara (1892 N)",55600,1.8591972,2.4119473,0.2291717,3.26685,9.74861,38.65684,210.15504,20120830.4948462,MPO65986,11.56,,N,,,19.10,,0.1151,109.87,3.7459323868583,,MBA
"   344 Desiderata (1892 M)",55400,1.773633897310162,2.593714381347834,.3161799502424449,18.3549846572452,237.388846537912,48.21551080042246,142.5630064578081,20081125.7926602,"JPL 45",8.08,,N,,,132.27,,0.0592,10.77,4.1772592306172,.824006,MBA
"   345 Tercidina (1892 O)",55400,2.18445438291566,2.325307631554352,.06057402759416356,9.749144712114202,230.8145548420884,212.6936366314652,36.62036513685888,20100313.2534590,"JPL 59",8.71,0.10,N,,,94.12,,0.0654,12.371,3.5459191384987,1.21251,MBA
"   346 Hermentaria (1892 P)",55600,2.5183714,2.7970679,0.0996388,8.75712,290.53282,92.12762,128.84022,20090606.4923610,MPO135421,7.13,,N,,,106.52,,0.2189,28.43,4.6780267956194,,MBA
"   347 Pariana (1892 Q)",55400,2.181652506196561,2.613288844515568,.1651697780078421,11.67405388911168,86.04360640822449,85.60615506267995,214.3719553146359,20120407.1975595,"JPL 34",8.90,,N,,,51.36,,0.1845,4.0529,4.2246362780181,1.22554,MBA
"   348 May (1892 R)",55600,2.7703006,2.9687697,0.0668523,9.74547,12.09189,90.07106,358.06588,20110218.0379285,MPO62176,9.40,,N,,,82.82,,0.0448,7.3812,5.1153217568789,,MBA
"   349 Dembowska (1892 T)",55400,2.663498873375208,2.923797844160779,.08902769092104755,8.258007516209169,347.6011251933351,32.47614261059351,231.7618691977676,20120503.4802538,"JPL 62",5.93,0.37,N,,,139.77,,0.3840,4.701,4.9995304125829,1.66714,MBA
"   350 Ornamenta (1892 U)",55600,2.6218834,3.1113641,0.1573203,24.90260,338.75715,90.16282,177.28829,20080526.8066313,MPO62176,8.37,,N,,,118.35,,0.0566,9.178,5.488257182204,,MBA
"   351 Yrsa (1892 V)",55600,2.3363511,2.7654431,0.1551621,9.18982,31.34047,99.41743,211.85269,20121230.2526098,MPO00595,8.98,,N,,,39.59,,0.2884,13.29,4.598914017796,,MBA
"   352 Gisela (1893 B)",55600,1.8668916,2.1944236,0.1492565,3.38023,144.35677,247.36915,187.88584,20120828.6664591,MPO03854,10.01,,N,,,20.27,,0.4261,7.490,3.2507899540041,,MBA
"   353 Ruperto-Carola (1893 F)",55600,1.8463631,2.7378760,0.3256221,5.70609,321.36266,102.57462,70.46133,20100321.1324658,MPO190129,11.0,,N,,,,,,2.73898,4.5303197368925,,MBA
"   354 Eleonora (1893 A)",55400,2.478561433558787,2.799237125672732,.1145582448778356,18.39298128326292,6.529486550752737,140.4068694872987,19.48925241372253,20100421.3915446,"JPL 57",6.44,0.37,N,,,155.17,,0.1948,4.277,4.6834699327535,1.49291,MBA
"   355 Gabriella (1893 E)",55600,2.2694639,2.5383614,0.1059335,4.28211,106.08434,351.89071,82.71950,20100305.5826672,MPO164081,10.40,,N,,,22.79,,0.2353,4.830,4.0442537034908,,MBA
"   356 Liguria (1893 G)",55400,2.098855034628254,2.757636835773486,.2388936036098644,8.231499817888265,78.44758827647181,354.8463620932237,275.8089616089276,20110818.1716749,"JPL 26",8.22,,N,,,131.31,,0.0528,31.82,4.5794551468168,1.13253,MBA
"   357 Ninina (1893 J)",55600,2.9207515,3.1527651,0.0735905,15.08166,251.39182,137.87512,154.98690,20080910.7048183,MPO00595,8.72,,N,,,106.10,,0.0510,35.98,5.5981638976044,,MBA
"   358 Apollonia (1893 K)",55400,2.44613071707752,2.878908182952745,.1503269428451686,3.548099462842492,253.5073123748178,172.2298934042789,94.9382081584347,20090408.4793612,"JPL 2",9.10,,N,,,89.45,,0.0506,50.6,4.8848352786628,1.4634,MBA
"   359 Georgia (1893 M)",55400,2.310511839463108,2.730604157445783,.1538459233782278,6.7664329080384,337.8669246626421,6.302170711931026,203.685020011414,20120707.6235864,"JPL 34",8.86,,N,,,43.89,,0.2621,5.537,4.5122829289755,1.30473,MBA
"   360 Carlova (1893 N)",55600,2.4624516,3.0032886,0.1800816,11.69821,287.62685,132.61500,331.70330,20110707.4263945,MPC34570,8.48,,N,,,115.76,,0.0535,6.183,5.204797090486,,MBA
"   361 Bononia (1893 P)",55400,3.116284679772185,3.962333924049725,.213522954020198,12.62815984644734,67.96691848023821,18.94791013791149,54.82338565609108,20090510.2790360,"JPL 41",8.22,,N,,,141.72,,0.0453,13.83,7.8874171671915,2.16239,OMB
"   362 Havnia (1893 R)",55400,2.462741613440178,2.578018494300503,.04471530406596391,8.072516978176068,31.52264149915151,27.38344527965853,237.2308404512513,20111220.6015945,"JPL 28",9.00,,N,,,98,,,16.62,4.1393985685575,1.47735,MBA
"   363 Padua (1893 S)",55400,2.550494028510052,2.746391314516961,.07132897812901949,5.944679757373699,293.3335600322006,64.90791568527112,79.9434689056373,20090718.8332818,"JPL 47",9.01,,N,,,97,,,8.401,4.5514715005758,1.55415,MBA
"   364 Isara (1893 T)",55400,1.887953515860045,2.220432710552145,.1497362172301196,6.005252531714013,312.807488367391,105.6099272075607,267.8399807537722,20110528.3819039,"JPL 24",9.86,,N,,,27.99,,0.2566,9.156,3.3087551258583,.907253,MBA
"   365 Corduba (1893 V)",55400,2.369664803464946,2.804328451090687,.1549974103271274,12.77791552683545,216.4845803068194,185.3029838731857,131.6106871645171,20081102.9092424,"JPL 3",9.18,,N,,,105.92,,0.0335,6.354,4.6962533667745,1.38909,MBA
"   366 Vincentina (1893 W)",55600,2.9713262,3.1446635,0.0551211,10.55314,325.85826,346.96850,296.68824,20120201.2132113,MPO190129,8.50,,N,,,93.75,,0.0800,15.5,5.576599926078,,MBA
"   367 Amicitia (1893 AA)",55400,2.008992327627544,2.219957409772884,.09503113943385219,2.941856037533458,55.54296723530225,83.4807145819714,247.972732771845,20110802.9556638,"JPL 20",10.70,,N,,,19.13,,0.2535,5.05,3.3076927858111,1.02535,MBA
"   368 Haidea (1893 AB)",55400,2.455480993229231,3.073545798279727,.2010917831113591,7.789576112478273,91.5857207373634,227.3823081839767,230.9740046022103,20120627.3954883,"JPL 44",9.93,,N,,,69.61,,0.0389,9.823,5.3884981181388,1.45789,MBA
"   369 Aeria (1893 AE)",55400,2.387675576516851,2.649586733148429,.09884981433325528,12.7047548447725,269.2055779665972,94.36370968563563,330.6438589901769,20101128.4582798,"JPL 39",8.52,,N,,,60.00,,0.1919,4.787,4.312959828328,1.4262,MBA
"   370 Modestia (1893 AC)",55600,2.1115772,2.3249673,0.0917820,7.86849,68.39170,291.04633,13.31208,20101222.1185697,MPO47586,10.68,,N,,,,,,24.,3.5451406677618,,MBA
"   371 Bohemia (1893 AD)",55600,2.5612390,2.7275915,0.0609888,7.38159,342.17984,283.69091,66.71531,20100409.0768358,MPC31778,8.72,,N,,,54.64,,0.1924,10.739,4.5048173355236,,MBA
"   372 Palma (1893 AH)",55400,2.323211967551293,3.145861156862324,.2615020651869899,23.86118949914911,115.7285351600438,327.4615399840958,247.5974579264439,20120419.3285161,"JPL 38",7.20,,N,,,188.62,,0.0655,8.567,5.579785819531,1.43681,MBA
"   373 Melusina (1893 AJ)",55600,2.6674102,3.1156217,0.1438594,15.43713,347.66803,3.86116,129.42990,20090215.8164205,MPO41498,9.13,,N,,,95.77,,0.0429,12.97,5.499526132512,,MBA
"   374 Burgundia (1893 AK)",55600,2.5529989,2.7786500,0.0812089,8.98575,26.64132,219.10118,228.45825,20121018.1733788,MPC35405,8.67,,N,,,44.67,,0.3014,6.972,4.6318977043121,,MBA
"   375 Ursula (1893 AL)",55400,2.787753687530485,3.122236804491787,.1071293235926563,15.94945796715249,343.020860894767,336.5956848685425,84.04372896241185,20090408.5645966,"JPL 16",7.47,0.27,N,,,216,,,16.83,5.5170505156767,1.77911,MBA
"   376 Geometria (1893 AM)",55400,1.898240765896734,2.28880525460881,.170641205897978,5.430822136987948,316.347913032653,302.2271262461115,357.196244376552,20100801.8502975,"JPL 27",9.49,,N,,,34.91,,0.2320,7.74,3.4627526079763,.887268,MBA
"   377 Campania (1893 AN)",55600,2.4844180,2.6905939,0.0766284,6.68044,196.84053,210.23635,185.61575,20130329.8640315,MPO03854,8.89,,N,,,91.05,,0.0592,11.664,4.4134726228611,,MBA
"   378 Holmia (1893 AP)",55600,2.4243904,2.7781793,0.1273456,7.00064,157.07256,232.66189,146.72538,20090320.6471326,MPO190129,9.80,,N,,,26.74,,0.2971,4.450,4.6307210425736,,MBA
"   379 Huenna (1894 AQ)",55400,2.545670922852468,3.134042624468892,.1877357050037353,1.669111439111389,179.7709948471341,172.065308615441,95.90670191581647,20090129.1137948,"JPL 55",8.87,,N,,,92.33,,0.0587,7.022,5.5483717323891,1.53996,MBA
"   380 Fiducia (1894 AR)",55600,2.3720794,2.6798778,0.1148554,6.15435,240.70306,95.17756,20.80772,20101107.3825282,MPO135421,9.42,,N,,,73.19,,0.0563,13.69,4.3871320131417,,MBA
"   381 Myrrha (1894 AS)",55600,2.9136541,3.2183085,0.0946629,12.52632,138.22455,125.31736,15.09636,20101111.5679497,MPO135421,8.25,,N,,,120.58,,0.0609,6.572,5.7736403405886,,OMB
"   382 Dodona (1894 AT)",55600,2.5702569,3.1180768,0.1756916,7.39912,270.79859,313.57144,7.63032,20101227.3745595,MPO135421,8.77,,N,,,58.37,,0.1610,4.113,5.5060278579055,,MBA
"   383 Janina (1894 AU)",55600,2.6292894,3.1432565,0.1635142,2.65295,321.43054,93.07867,84.14890,20091020.2113169,MPO04876,9.91,,N,,,45.52,,0.0926,6.4,5.5728575340178,,MBA
"   384 Burdigala (1894 AV)",55600,2.2612223,2.6523301,0.1474582,5.59043,35.13292,47.91063,76.56236,20100309.4535866,MPO135421,9.64,,N,,,36.93,,0.1805,17.,4.3196600049281,,MBA
"   385 Ilmatar (1894 AX)",55400,2.489808967937804,2.847488596408859,.125612312871822,13.56273082307495,187.814601747286,345.2223151182819,75.904750916192,20090717.9521581,"JPL 46",7.49,,N,,,91.53,,0.2129,62.35,4.8050863049408,1.49747,MBA
"   386 Siegena (1894 AY)",55400,2.39624230450986,2.896609690861838,.1727424264064731,20.26503844991226,219.4102708104286,166.9170725193624,346.7820875954867,20100927.1140504,"JPL 46",7.43,0.16,N,,,165.01,,0.0692,9.763,4.9299574534067,1.42583,MBA
"   387 Aquitania (1894 AZ)",55400,2.087182817220026,2.737429552151375,.2375391667779405,18.13846171445958,157.5150099330708,128.3079099748118,125.3023866853013,20081224.2026040,"JPL 59",7.41,,N,,,100.51,,0.1900,24.144,4.5292117922785,1.08059,MBA
"   388 Charybdis (1894 BA)",55400,2.824981073235702,3.004482247911651,.05974446172904369,6.459423453387592,333.8954144920721,354.6021992157415,313.8515962712338,20110323.8411922,"JPL 43",8.57,0.07,N,,,114.17,,0.0506,9.516,5.2079003506391,1.8155,MBA
"   389 Industria (1894 BB)",55400,2.437009056185858,2.609126786578935,.06596756097803731,8.120723996536265,265.5237841673321,282.4221215313866,193.4007464213244,20120704.3800565,"JPL 62",7.88,,N,,,79.23,,0.1983,8.53,4.2145477387287,1.45527,MBA
"   390 Alma (1894 BC)",55600,2.3017274,2.6518577,0.1320321,12.16201,190.73662,305.24977,39.70056,20100818.0526285,MPC32506,10.39,,N,,,23.74,,0.2190,3.74,4.3185058655715,,MBA
"   391 Ingeborg (1894 BE)",55600,1.6100384,2.3200868,0.3060439,23.16854,146.74803,212.96357,343.36187,20110408.6563637,MPO121724,10.1,,N,,,,,,26.391,3.5339836870637,,MCA
"   392 Wilhelmina (1894 BF)",55600,2.4772524,2.8823808,0.1405534,14.33188,175.07844,209.88614,278.32802,20120319.5048418,MPO02602,9.70,,N,,,62.88,,0.0589,17.96,4.8936762655715,,MBA
"   393 Lampetia (1894 BG)",55400,1.854439811096456,2.777038109389016,.332223852158638,14.8795202407778,91.08570262853009,212.461338388731,64.40526601017798,20090923.5942366,"JPL 59",8.39,,N,,,96.89,,0.0829,38.7,4.6278679847488,.911011,MBA
"   394 Arduina (1894 BH)",55600,2.1323452,2.7623488,0.2280681,6.21926,269.50856,67.33547,163.48477,20090107.4630258,MPC37254,9.66,,N,,,31.32,,0.2464,16.5,4.5911974398357,,MBA
"   395 Delia (1894 BK)",55600,2.5437198,2.7836203,0.0861829,3.35039,12.35319,259.41029,147.72590,20090313.9065436,MPO135421,10.38,,N,,,50.98,,0.0479,19.71,4.6443311991786,,MBA
"   396 Aeolia (1894 BL)",55600,2.3105303,2.7413427,0.1571538,2.54599,19.87018,250.07308,10.03571,20101223.7843538,MPO02602,9.90,,N,,,34.09,,0.1667,12.,4.5389270466804,,MBA
"   397 Vienna (1894 BM)",55400,1.986309397406915,2.634894834975224,.2461523051922516,12.83168841737093,139.1500980379398,228.2065769989827,56.62803146039605,20091119.2619996,"JPL 56",9.31,,N,,,43.34,,0.1776,15.48,4.2771367067482,1.00566,MBA
"   398 Admete (1894 BN)",55600,2.1221932,2.7368779,0.2245934,9.52557,159.19903,280.03497,238.98982,20120816.9054913,MPO135421,10.30,,N,,,46.98,,0.0607,,4.5278427263518,,MBA
"   399 Persephone (1895 BP)",55600,2.8321079,3.0515964,0.0719258,13.11445,193.37039,346.42256,246.09564,20121016.0655192,MPO77281,9.00,,N,,,49.13,,0.1838,9.136,5.330879063655,,MBA
"   400 Ducrosa (1895 BU)",55600,2.7662824,3.1271827,0.1154075,10.53484,239.01688,327.16977,297.15105,20120126.6337072,MPO183459,10.10,,N,,,33.66,,0.1423,6.87,5.5301647876797,,MBA
"   401 Ottilia (1895 BT)",55400,3.214812277964285,3.345498552682458,.03906331826489301,5.971113383842832,293.9390869915446,36.18125400791259,179.1265131141169,20070706.8917370,"JPL 46",9.10,,N,,,99.12,,0.0412,6.049,6.1192679682958,2.21029,OMB
