 2699 HYA 08 55 48.8 -03 07 40 8 E    13.5   1.10   1.0  45     25075                   
 2700 HYA 08 55 50.6 -03 07 00 0 *                                                      
 2701 UMA 08 59 05.5 +53 46 12 8 SBc  12.7   2.20   1.6  23     25237  4695             
 2702 HYA 08 55 54.6 -03 03 55 0 *                                                      
 2703 HYA 08 55 47.1 -03 18 27 0 *2                                                     
 2704 LYN 08 56 47.7 +39 22 55 8 SBab 14.3   1.00   1.0         25134  4678             
 2705 HYA 08 56 00.0 -03 00 53 0 *                                                      
 2706 HYA 08 56 12.3 -02 33 50 8 Sbc  13.8   1.80   0.6 167     25102  4680             
 2707 HYA 08 56 05.6 -03 03 59 0 *                                                      
 2708 HYA 08 56 07.9 -03 21 40 8 Sb   12.8   2.70   1.4  20     25097                   
 2709 HYA 08 56 12.8 -03 14 35 8 S0   14.6   0.80   0.6  90     25103                   
 2710 UMA 08 59 48.4 +55 42 19 8 SBb  13.7   2.00   1.0 125     25258  4705             
 2711 CNC 08 57 23.5 +17 17 15 8 SBbc 14.6   0.90   0.6 170     25164  4688             
 2712 LYN 08 59 30.6 +44 54 48 8 SBb  12.7   2.80   1.5 178     25248  4708             
 2713 HYA 08 57 20.6 +02 55 15 8 SBab 12.7   3.30   1.3 107     25161  4691             
 2714 CAR 08 53 29.8 -59 13 05 8 E    14.0   0.90   0.9         24959                   
 2715 CAM 09 08 05.9 +78 05 07 8 SBc  11.8   4.80   1.6  22     25676  4759        
 2716 HYA 08 57 35.8 +03 05 23 8 SB0- 13.1   1.60   1.2  30     25172  4692             
 2717 PYX 08 57 01.1 -24 40 28 8 E-S0 13.3   2.10   1.5  10     25146                   
 2718 HYA 08 58 50.3 +06 17 36 8 SBab 13.0   2.10   2.1         25225  4707             
 2719 LYN 09 00 15.6 +35 43 38 8 Irr  13.9   1.10   0.3 133     25281  4718             
 2720 CNC 08 59 08.0 +11 08 57 8 E-S0 14.0   1.20   1.1         25238  4710             
 2721 HYA 08 58 56.5 -04 54 07 8 Sbc  12.5   2.40   1.6 160     25231                   
 2722 HYA 08 58 46.1 -03 42 37 8 Sbc  13.4   2.00   1.3  64     25221        
 2723 HYA 09 00 14.3 +03 10 40 8 S0   14.2   0.90   0.9         25280  4723             
 2724 LYN 09 01 01.8 +35 45 43 8 SBc  14.4   1.80   1.6   2     25331  4726             
 2725 CNC 09 01 03.2 +11 05 49 8 P    14.3   0.70   0.6         25332  4732             
 2726 UMA 09 04 56.8 +59 55 58 8 Sa   13.3   1.60   0.5  87     25498  4750             
 2727 HYA 08 56 07.9 -03 21 40 8 Sb   12.8   2.70   1.4  20     25097                   
 2728 CNC 09 01 40.9 +11 04 59 8 Sb   14.6   1.10   0.8  60     25360  4738             
 2729 HYA 09 01 28.6 +03 43 14 8 S0   13.9   0.80   0.5   6     25352  4737             
 2730 CNC 09 02 15.8 +16 50 16 8 SBc/ 13.6   1.70   1.3  80     25384  4743             
 2731 CNC 09 02 08.2 +08 18 00 8 Sc   14.4   0.80   0.5  70     25376  4741             
 2732 CAM 09 13 25.0 +79 11 14 8 S0   12.9   2.10   0.9  67     25999  4818        
 2733 HYA 08 58 46.1 -03 42 37 8 Sbc  13.4   2.00   1.3  64     25221                   
 2734 CNC 09 03 01.5 +16 51 49 8 E    16.4   0.50   0.5         25413                   
 2735 CNC 09 02 38.5 +25 56 03 8 SBb/ 14.1   1.20   0.4  94     25399  4744             
 2736 VEL 09 00 17.0 -45 56 53 5 EN        300.00  70.0                      Herschel's Ray           
 2737 CNC 09 03 59.6 +21 54 21 8 Sa-b 14.9   0.90   0.4  61     25453  4751             
 2738 CNC 09 04 00.5 +21 58 04 8 Sc   13.9   1.40   0.6  55     25454  4752             
 2739 UMA 09 06 02.7 +51 44 38 8 Sab  15.5   0.90   0.2  87     25530                   
 2740 UMA 09 06 05.0 +51 44 06 8 Sab  15.0   1.00   0.9         25531                   
 2741 CNC 09 03 16.5 +18 15 36 8 S0   16.0   0.4    0.2  80     25425                   
 2742 UMA 09 07 33.2 +60 28 44 8 Sc   12.1   3.00   1.5  87     25640  4779             
 2743 CNC 09 04 54.0 +25 00 13 8 Sd   14.3   1.10   0.8 105     25496  4760             
 2744 CNC 09 04 39.1 +18 27 49 8 SBb/ 13.9   1.60   1.2  50     25480  4757             
 2745 CNC 09 04 39.3 +18 15 26 8 S0   15.3   0.40   0.2   0     25478                   
 2746 LYN 09 05 59.5 +35 22 36 8 SBa  14.1   1.60   1.5         25533  4770             
 2747 CNC 09 05 18.3 +18 26 32 8 S    15.3   0.40   0.2 177     25507                   
 2748 CAM 09 13 43.0 +76 28 31 8 Sbc  12.3   3.10   1.1  38     26018  4825        
 2749 CNC 09 05 21.3 +18 18 47 8 E    12.7   1.80   1.7         25508  4763             
 2750 CNC 09 05 48.0 +25 26 13 8 Sc   12.7   2.20   1.9  80     25525  4769             
 2751 CNC 09 05 32.4 +18 15 41 8 Sbc  15.0   0.80   0.7         25517                   
 2752 CNC 09 05 42.9 +18 20 21 8 SBb  14.7   1.80   0.4  58     25523  4772             
 2753 CNC 09 07 08.2 +25 20 26 8 E    15.0   0.40   0.4         25603                   
 2754 HYA 09 05 11.2 -19 05 07 8 S0   15.3   0.80   0.5 130     25504                   
 2755 LYN 09 07 58.3 +41 42 29 8 Sb   14.2   1.20   0.8 130     25670  4789             
 2756 UMA 09 09 00.9 +53 50 53 8 Sb   13.2   1.70   1.2   0     25757  4796             
 2757 HYA 09 05 23.4 -19 02 07 0 *2                                                     
 2758 HYA 09 05 31.1 -19 02 36 8 Sc   14.0   1.90   0.5  19     25515                   
 2759 LYN 09 08 37.2 +37 37 15 8 E-S0 14.0   1.00   0.7  50     25718  4795             
 2761 CNC 09 07 30.7 +18 26 04 8 S?   14.9   0.60   0.4 165     25638                   
 2762 UMA 09 09 54.4 +50 25 04 8 S    16.5   0.30   0.2  10     25828                   
 2763 HYA 09 06 49.0 -15 29 59 8 SBc  12.6   2.30   2.0 120     25570                   
 2764 CNC 09 08 17.4 +21 26 33 8 S0   13.6   1.50   1.0  15     25690  4794             
 2765 HYA 09 07 36.5 +03 23 32 8 S0   13.2   2.10   1.1 107     25646  4791             
 2766 CNC 09 08 47.4 +29 51 53 8 SBab 14.5   1.40   0.5 132     25735  4801             
 2767 UMA 09 10 11.8 +50 24 05 8 S    14.6   0.40   0.3   0     25852  4813             
 2768 UMA 09 11 37.4 +60 02 09 8 E    10.9   8.20   5.3  95     25915  4821             
 2769 UMA 09 10 32.3 +50 25 59 8 Sa   13.9   1.80   0.4 146     25870  4816             
 2770 LYN 09 09 33.5 +33 07 25 8 Sc   12.7   3.70   1.1 148     25806  4806             
 2771 UMA 09 10 39.7 +50 22 43 8 SBab 13.7   2.30   1.9 135     25875  4817             
 2772 PYX 09 07 41.8 -23 37 12 8 Sb   14.2   1.50   0.5 169     25654                   
 2773 CNC 09 09 44.1 +07 10 25 8 S?   14.5   0.70   0.3  83     25825  4815             
 2774 CNC 09 10 39.9 +18 41 46 8 S    14.7   0.90   0.9         25879                   
 2775 CNC 09 10 20.1 +07 02 12 8 Sab  11.2   4.50   3.6 155     25861  4820             
 2776 LYN 09 12 14.5 +44 57 15 8 SBc  12.1   2.80   2.5         25946  4838             
 2777 CNC 09 10 41.8 +07 12 24 8 Sa-b 13.9   0.70   0.6         25876  4823             
 2778 LYN 09 12 24.5 +35 01 38 8 E    13.3   1.40   1.0  40     25955  4840             
 2779 LYN 09 12 28.3 +35 03 12 8 SB0- 15.6   0.40   0.3 170     25958                   
 2780 LYN 09 12 44.3 +34 55 30 8 SB/P 14.3   0.90   0.7 150     25967  4843             
 2781 HYA 09 11 27.5 -14 49 04 8 SB0- 12.5   3.10   1.8  75     25907                   
 2782 LYN 09 14 05.0 +40 06 47 8 SBa  12.3   3.70   2.4  40     26034  4862             
 2783 CNC 09 13 39.4 +29 59 33 8 E    13.2   2.20   1.5 168     26013  4859             
 2784 HYA 09 12 19.4 -24 10 23 8 S0   11.3   5.70   2.5  73     25950                   
 2785 LYN 09 15 15.2 +40 55 03 8 Irr  14.8   1.50   0.5 120     26100  4876             
 2786 CNC 09 13 35.5 +12 26 24 8 Sa   13.7   0.90   0.6  77     26008  4861             
 2787 UMA 09 19 18.4 +69 12 11 8 SB0- 11.8   3.10   1.8 117     26341  4914             
 2788 CAR 09 09 03.3 -67 55 59 8 Sab  13.3   1.80   0.4 114     25761                   
 2789 CNC 09 14 59.7 +29 43 47 8 SB0- 13.5   2.00   2.0         26089  4875             
 2790 CNC 09 15 02.7 +19 41 49 8 E    14.6   0.40   0.4         26092                   
 2791 CNC 09 15 01.9 +17 35 32 8 S    15.5   0.80   0.3 160     26088                   
 2792 VEL 09 12 26.5 -42 25 41 6 PN   14.0   0.20                                       
 2793 LYN 09 16 46.6 +34 25 54 8 SBm  13.6   1.20   1.0  40     26189  4894             
 2794 CNC 09 16 01.7 +17 35 20 8 SB?  14.0   1.20   1.2         26140  4885             
 2795 CNC 09 16 03.7 +17 37 40 8 E    13.9   1.40   1.0 170     26143  4887             
 2796 CNC 09 16 41.8 +30 54 56 8 Sa   14.4   1.10   0.7  80     26178  4893             
 2797 CNC 09 16 21.7 +17 43 36 8 P    14.5   0.60   0.5         26160  4891             
 2798 LYN 09 17 22.9 +41 59 58 8 SBa/ 13.0   2.80   0.9 160     26232  4905             
 2799 LYN 09 17 31.0 +41 59 36 8 SBm  14.3   1.90   0.5 125     26238  4909             
 2800 UMA 09 18 35.1 +52 30 51 8 E    13.8   1.40   0.9  15     26302  4920             
 2801 CNC 09 16 44.2 +19 56 05 8 Sc   15.1   1.10   1.0  35     26183  4899             
 2802 CNC 09 16 41.4 +18 57 48 8 E-S0 15.1   1.10   0.6  80     26177  4897             
 2803 CNC 09 16 43.8 +18 57 14 8 E-S0 15.1   1.20   1.2         26181  4898             
 2804 CNC 09 16 49.9 +20 11 52 8 S0   13.8   2.20   2.0  60     26196  4901             
 2805 UMA 09 20 20.4 +64 06 08 8 SBcd 11.5   6.30   4.5 125     26410  4936             
 2806 CNC 09 16 56.7 +20 04 14 0 *                                                      
 2807 CNC 09 17 00.7 +20 02 08 8 S    15.8   0.60   0.4 150     26213                   
 2808 CAR 09 12 02.6 -64 51 47 4 I     6.2  13.80                             
 2809 CNC 09 17 06.9 +20 04 07 8 S0   13.9   1.30   1.2         26220  4910             
 2810 UMA 09 22 04.5 +71 50 36 8 E    13.2   1.70   1.7         26514  4954             
 2811 HYA 09 16 11.2 -16 18 47 8 SBa  12.3   2.20   0.7  20     26151                   
 2812 CNC 09 17 40.8 +19 55 07 8 S0   15.9   0.50   0.1 160     26242                   
 2813 CNC 09 17 45.4 +19 54 23 8 S0   15.3   1.30   1.1 145     26252  4916             
 2814 UMA 09 21 11.5 +64 15 05 8 Sb   14.3   1.10   0.3   5     26469  4952             
 2815 HYA 09 16 19.5 -23 38 04 8 SBb  12.8   3.50   1.1  10     26157                   
 2816 UMA 09 07 33.2 +60 28 44 8 Sc   12.1   3.00   1.5  87     25640  4779             
 2817 HYA 09 17 10.6 -04 45 12 8 SBc  12.9   2.00   1.7   5     26223                   
 2818 PYX 09 16 01.4 -36 37 36 6 PN   11.9   0.58                                       
 2819 CNC 09 18 09.4 +16 11 51 8 E    14.0   1.40   1.3         26274  4924             
 2820 UMA 09 21 46.0 +64 15 29 8 SBc/ 13.2   4.10   0.4  59     26498  4961             
 2821 PYX 09 16 47.8 -26 49 02 8 Sbc  13.9   2.00   0.5 100     26192                   
 2822 CAR 09 13 49.8 -69 38 41 8 E    11.6   2.80   2.0  90     26026                   
 2823 LYN 09 19 17.4 +34 00 28 8 SBa  15.5   0.90   0.5  30     26340  4935             
 2824 CNC 09 19 02.3 +26 16 11 8 S0   14.2   0.90   0.6 160     26330  4933             
 2825 LYN 09 19 22.4 +33 44 33 8 Sa   15.2   0.90   0.4  88     26345                   
 2826 LYN 09 19 24.1 +33 37 23 8 S0-a 14.6   1.60   0.3 143     26346  4939             
 2827 LYN 09 19 18.9 +33 52 49 8 Sb   15.6   0.80   0.3  10     26342                   
 2828 LYN 09 19 34.8 +33 53 17 8 S    15.5   0.40   0.2  45     26365                   
 2829 LYN 09 19 30.7 +33 38 51 8 E    17.1   0.40   0.4         26356                   
 2830 LYN 09 19 41.2 +33 44 15 8 SB0- 14.8   1.20   0.3 112     26371  4941             
 2831 LYN 09 19 45.6 +33 44 39 8 E    14.4   0.80   0.8         26376  4942             
 2832 LYN 09 19 46.8 +33 44 57 8 E  M 12.8   3.00   2.0 160     26377  4942             
 2833 LYN 09 19 57.8 +33 55 37 8 S    15.6   0.60   0.3 170     26389                   
 2834 LYN 09 20 02.5 +33 42 36 8 E?   15.5   0.30   0.3         26400                   
 2835 HYA 09 17 52.6 -22 21 21 8 SBc  11.0   6.30   4.2   8     26259                   
 2836 CAR 09 13 45.3 -69 20 01 8 Sbc  12.6   2.70   2.0 118     26017                   
 2837 HYA 09 18 23.4 -16 28 55 0 *2                                                     
 2838 LYN 09 20 43.0 +39 18 57 8 E?   14.8   1.50   0.9         26434                   
 2839 LYN 09 20 36.3 +33 39 02 8 E-S0 15.2   0.50   0.5         26425                   
 2840 LYN 09 20 52.7 +35 22 04 8 SBbc 14.6   1.00   0.9         26445  4960             
 2841 UMA 09 22 02.3 +50 58 33 8 Sb   10.1   7.70   3.6 147     26512  4966             
 2842 CAR 09 15 36.4 -63 04 12 8 SB0- 13.4   1.60   1.3 120     26114                   
 2843 CNC 09 20 28.7 +18 55 32 8 S0   16.5   0.40   0.2  60     26414                   
 2844 LYN 09 21 48.0 +40 09 05 8 Sa   13.7   1.70   0.8  13     26501  4971             
 2845 VEL 09 18 36.9 -38 00 37 8 S0-a 13.2   2.00   1.0  67     26306                   
 2846 HYA 09 19 40.4 -14 40 34 0 *2                                                     
 2847 HYA 09 20 08.6 -16 31 04 5 GxyP                                                   
 2848 HYA 09 20 09.8 -16 31 34 8 SBc  12.4   2.50   1.5  30     26404                   
 2849 VEL 09 19 22.8 -40 31 13 3 II2m        3.00                             
 2850 HYA 09 20 56.9 -04 56 24 8 S0   14.6   0.90   0.7  30     26452                   
 2851 HYA 09 20 30.3 -16 29 45 8 S0   14.4   1.30   0.5   5     26422                   
 2852 LYN 09 23 14.5 +40 09 50 8 SBa  14.2   1.40   1.4         26571  4986             
 2853 LYN 09 23 17.4 +40 11 59 8 SB0- 14.3   1.80   0.9  25     26580  4987             
 2854 UMA 09 24 02.9 +49 12 12 8 SBb  13.8   1.60   0.6  50     26631  4995             
 2855 HYA 09 21 27.5 -11 54 39 8 S0-a 12.6   2.40   1.9 130     26483                   
 2856 UMA 09 24 16.2 +49 14 55 8 Sbc  14.0   1.10   0.5 134     26648  4997             
 2857 UMA 09 24 37.7 +49 21 24 8 Sc   13.2   2.20   2.0         26666  5000             
 2858 HYA 09 22 54.9 +03 09 25 8 S0-a 13.5   1.70   0.9 117     26556  4989             
 2859 LMI 09 24 18.6 +34 30 46 8 SB0- 11.8   4.00   3.6  85     26649  5001             
 2860 LYN 09 24 53.2 +41 03 34 8 SBa  14.6   1.50   0.6 108     26685  5007             
 2861 HYA 09 23 36.5 +02 08 08 8 SBbc 13.8   1.50   1.4         26607  4999             
 2862 LEO 09 24 55.0 +26 46 29 8 SBbc 13.8   2.50   0.5 114     26690  5010             
 2863 HYA 09 23 36.5 -10 26 01 8 Sm   13.5   1.00   0.9 120     26609                   
 2864 HYA 09 24 15.4 +05 56 22 8 S?   14.8   1.00   0.7   0     26644                   
 2865 HYA 09 23 30.2 -23 09 43 8 E    12.5   2.50   1.8 160     26601        Helix            
 2866 VEL 09 22 07.0 -51 06 10 3 II2p 10.0   1.50                             
 2867 CAR 09 21 25.4 -58 18 42 6 PN   10.0   0.20                                       
 2868 HYA 09 23 27.2 -10 25 46 8 E-S0 15.3   0.60   0.5  65     26598                   
 2869 HYA 09 23 36.5 -10 26 01 8 Sm   13.5   1.00   0.9 120     26609                   
 2870 UMA 09 27 53.7 +57 22 31 8 SBbc 13.8   2.50   0.6 123     26856  5034             
 2871 LEO 09 25 39.4 +11 26 36 0 *                                                      
 2872 LEO 09 25 42.9 +11 25 56 8 E    12.9   1.80   1.7  22     26733  5018             
 2873 LEO 09 25 48.5 +11 27 15 8 Sb   15.4   0.70   0.2 125     26742                   
 2874 LEO 09 25 47.8 +11 25 31 8 SBbc 13.4   2.20   0.7  43     26740  5021             
 2875 LEO 09 25 48.7 +11 25 54 5 GxyP                                                   
 2876 HYA 09 25 13.8 -06 43 02 8 S0   13.5   1.70   1.1  95     26710                   
 2877 HYA 09 25 47.1 +02 13 41 8 E    14.9   0.50   0.5         26738                   
 2878 HYA 09 25 47.4 +02 05 22 8 Sa-b 14.7   0.80   0.3 174     26739  5022             
 2879 HYA 09 25 22.6 -11 39 10 0 *4                                                     
 2880 UMA 09 29 34.6 +62 29 26 8 E-S0 12.5   2.40   1.5 140     26939  5051             
 2881 HYA 09 25 54.7 -11 59 46 8 S    14.1   1.10   0.9         26747                   
 2882 LEO 09 26 35.9 +07 57 13 8 S?   13.5   1.50   0.8  80     26781  5030             
 2883 PYX 09 25 18.4 -34 06 10 8 Irr  16.0   2.70   0.9 176     26713                   
 2884 HYA 09 26 24.5 -11 33 22 8 S0-a 13.2   2.10   1.0 175     26773                   
 2885 LEO 09 27 18.4 +23 01 10 8 S0-a 14.8   1.00   0.7  80     26811  5037             
 2886 HYA 09 26 38.7 -21 44 20 0 *4                                                     
 2887 CAR 09 23 24.3 -63 48 46 8 E-S0 12.7   2.10   1.6  78     26592                   
 2888 PYX 09 26 19.6 -28 02 12 8 E    13.6   1.50   1.1 158     26768                   
 2889 HYA 09 27 12.5 -11 38 38 8 SBc  12.4   2.30   1.9  65     26806                   
 2890 HYA 09 26 29.8 -14 31 46 8 E-S0 15.1   0.80   0.5  55     26778                   
 2891 PYX 09 26 56.6 -24 47 00 8 E-S0 13.5   1.50   1.4         26794                   
 2892 UMA 09 32 52.8 +67 37 01 8 E    14.1   1.40   1.4         27111  5073             
 2893 LEO 09 30 16.9 +29 32 23 8 SB0- 13.8   1.10   1.0         26979  5060             
 2894 LEO 09 29 30.2 +07 43 04 8 Sa   13.3   1.90   1.0  27     26932  5056             
 2895 UMA 09 32 24.8 +57 28 57 8 SBR  14.7   0.80   0.7         27092                   
 2896 LEO 09 30 16.9 +23 39 47 8 S    14.8   0.90   0.9         26985                   
 2897 HYA 09 29 45.7 +02 12 25 8 S0   15.5   0.70   0.4 170     26949                   
 2898 HYA 09 29 46.3 +02 03 52 8 S0-a 14.6   1.00   0.8 125     26950                   
 2899 VEL 09 27 03.0 -56 06 22 6 PN   10.0   2.00   1.0                                 
 2900 HYA 09 30 15.0 +04 08 35 8 SBc  14.2   1.70   1.4         26974  5065             
 2902 HYA 09 30 53.1 -14 44 10 8 S0   12.3   1.60   1.3  35     27004                   
 2903 LEO 09 32 09.7 +21 29 55 8 SBbc  9.6  12.00   5.6  17     27077  5079             
 2904 ANT 09 30 16.9 -30 23 08 8 E-S0 13.5   1.50   1.0  90     26981                   
 2905 LEO 09 32 11.8 +21 31 05 5 GxyP                                                   
 2906 LEO 09 32 06.2 +08 26 30 8 Sc   13.2   1.40   0.9  75     27074  5081             
 2907 HYA 09 31 36.6 -16 44 03 8 Sa-b 12.7   2.00   1.2 115     27048                   
 2908 DRA 09 43 31.2 +79 42 03 8 S?   14.2   0.80   0.8         27831  5152             
 2909 UMA 09 36 59.8 +65 56 26 0 *2                                                     
 2910 VEL 09 30 29.0 -52 54 50 3 I2p   7.0   5.00                             
 2911 LEO 09 33 46.5 +10 09 08 8 S0   12.5   4.00   3.1 140     27159  5092             
 2912 LEO 09 33 53.1 +10 09 34 0 *                                                      
 2913 LEO 09 34 02.7 +09 28 40 8 Sc   14.1   1.10   0.7 140     27184  5095             
 2914 LEO 09 34 02.7 +10 06 31 8 SBab 14.1   0.90   0.6  15     27185  5096             
 2915 CHA 09 26 13.6 -76 37 38 8 SBa  13.2   1.90   0.9 129     26761                   
 2916 LEO 09 34 57.5 +21 42 14 8 Sb   12.7   2.50   1.7  20     27244  5103             
 2917 HYA 09 34 27.0 -02 30 16 8 S0-a 14.5   1.30   0.4 169     27207  5098             
 2918 LEO 09 35 44.0 +31 42 17 8 E    13.5   1.40   1.0  65     27282  5112             
 2919 LEO 09 34 47.6 +10 17 00 8 SBbc 13.7   1.60   0.5 159     27232  5102             
 2920 HYA 09 34 12.0 -20 51 35 8 Sa   13.9   0.90   0.6 129     27197                   
 2921 HYA 09 34 31.1 -20 55 13 8 SBR  12.9   2.90   1.1  83     27214                   
 2922 LMI 09 36 52.6 +37 41 39 8 Irr  14.6   1.20   0.5 103     27361  5118             
 2923 LEO 09 36 03.8 +16 45 37 8 C    15.2   0.30   0.3         27306                   
 2924 HYA 09 35 10.9 -16 23 55 8 E    13.3   1.30   1.2 150     27253                   
 2925 VEL 09 33 10.9 -53 23 45 3 III1  8.0  14.00                             
 2926 LEO 09 37 31.0 +32 50 28 8 SBb  14.4   0.80   0.8         27400  5125             
 2927 LEO 09 37 15.1 +23 35 23 8 SBb  13.9   1.90   1.1 155     27385  5122             
 2928 LEO 09 37 10.1 +16 58 37 8 S    15.1   1.10   0.6  40     27380                   
 2929 LEO 09 37 29.7 +23 09 38 8 Sc   14.5   1.20   0.3 144     27398  5126             
 2930 LEO 09 37 32.6 +23 12 11 8 S?   14.8   0.70   0.4 135     27404                   
 2931 LEO 09 37 37.6 +23 14 24 8 S?   14.9   0.80   0.6  70     27415                   
 2932 VEL 09 35 28.8 -46 48 37 0 *Grp        8.00                                       
 2933 LEO 09 37 55.0 +17 00 51 8 S?   15.0   1.00   0.4  30     27436  5132             
 2934 LEO 09 37 55.1 +17 03 16 8 C    17.7   0.20   0.2                                 
 2935 HYA 09 36 44.6 -21 07 42 8 SBab 12.2   3.70   2.8 175     27351                   
 2936 HYA 09 37 44.4 +02 45 36 8 E    13.9   1.30   0.5  35     27422  5130             
 2937 HYA 09 37 45.1 +02 44 51 8 E    14.6   0.50   0.4  21     27423  5131             
 2938 DRA 09 38 24.7 +76 19 07 8 SBc  14.2   1.80   1.0 105     27473  5115             
 2939 LEO 09 38 07.9 +09 31 23 8 Sb-c 13.4   2.50   0.9 154     27451  5134             
 2940 LEO 09 38 05.1 +09 37 00 8 E-S0 14.6   0.90   0.7         27448                   
 2941 LEO 09 38 24.3 +17 02 38 8 S    15.2   0.50   0.4         27470                   
 2942 LMI 09 39 08.0 +34 00 20 8 Sc   13.2   2.30   1.7 165     27527  5140             
 2943 LEO 09 38 32.9 +17 01 50 8 E    13.7   2.20   1.2 130     27482  5136             
 2944 LEO 09 39 18.0 +32 18 36 8 Sc   14.8   1.00   0.4  95     27533  5144             
 2945 HYA 09 37 41.0 -22 02 06 8 E-S0 13.2   1.60   1.2 168     27418                   
 2946 LEO 09 39 01.6 +17 01 30 8 SB?  14.8   1.20   0.4  13     27521  5143             
 2947 HYA 09 36 05.8 -12 26 14 8 Sbc  13.2   1.50   1.4  25     27309                   
 2948 LEO 09 38 59.2 +06 57 19 8 SBbc 13.8   1.40   0.9   7     27518  5141             
 2949 LEO 09 39 55.1 +16 47 02 8 S0   15.4   0.60   0.3  75     27579                   
 2950 UMA 09 42 34.8 +58 51 03 8 SB0  11.9   2.70   1.8 145     27765  5176             
 2951 HYA 09 39 39.8 -00 14 10 8 E    15.7   0.40   0.4                                 
 2952 HYA 09 37 37.1 -10 11 06 8 Sd   15.8   0.80   0.4  15     27411                   
 2954 LEO 09 40 24.0 +14 55 19 8 E    13.3   1.70   1.1 160     27600  5155             
 2955 LMI 09 41 16.4 +35 52 56 8 Sb   13.6   1.50   0.7 162     27666  5166             
 2956 HYA 09 39 16.9 -19 06 06 8 Sb   15.3   0.90   0.3  55     27531                   
 2957 DRA 09 47 15.3 +72 59 10 8 E  M 15.8   0.30   0.2  12     28113                   
 2958 LEO 09 40 41.6 +11 53 17 8 SBbc 13.9   1.00   0.8  10     27620  5160             
 2959 UMA 09 45 08.9 +68 35 40 8 SBb/ 13.7   1.30   1.3         27939  5202             
 2960 HYA 09 40 36.5 +03 34 36 8 Sa   13.4   1.80   1.2  40     27619  5159             
 2961 UMA 09 45 22.3 +68 36 31 8 Sb   15.7   0.80   0.2 136     27958                   
 2962 HYA 09 40 54.0 +05 09 55 8 SB0- 12.9   2.60   2.0   3     27635  5167             
 2963 DRA 09 47 49.8 +72 57 50 8 SBab 14.3   1.20   0.6 165     28155  5222             
 2964 LEO 09 42 54.1 +31 50 47 8 SBbc 12.0   3.00   1.7  97     27777  5183             
 2965 LMI 09 43 19.1 +36 14 52 8 S0   14.5   1.20   0.9  85     27813  5191             
 2966 SEX 09 42 11.4 +04 40 23 8 SBbc 13.8   2.20   0.9  72     27734  5181             
 2967 SEX 09 42 03.3 +00 20 08 8 Sc   12.3   2.80   2.8         27723  5180             
 2968 LEO 09 43 11.9 +31 55 41 8 Sa   12.8   2.10   1.6  45     27800  5190             
 2969 SEX 09 41 54.5 -08 36 14 8 Sc   13.4   1.40   1.2  40     27714                   
 2970 LEO 09 43 31.0 +31 58 37 8 E    14.7   0.40   0.3  75     27827                   
 2971 LMI 09 43 46.1 +36 10 45 8 SBb  14.8   1.10   0.8 135     27843  5197             
 2972 VEL 09 40 11.5 -50 19 15 3 I1p   9.0   5.00                                       
 2973 ANT 09 41 34.7 -30 02 55 0 *3                                                     
 2974 SEX 09 42 33.2 -03 41 59 8 E    11.9   3.40   2.1  42     27762                   
 2975 HYA 09 41 16.0 -16 40 28 8 E-S0 15.0   0.70   0.6         27664                   
 2976 UMA 09 47 14.7 +67 55 01 8 Sc/P 10.8   6.20   3.1 143     28120  5221             
 2977 DRA 09 43 46.5 +74 51 36 8 Sb   13.3   1.80   0.8 145     27845  5175             
 2978 SEX 09 43 16.7 -09 44 48 8 Sbc  13.5   1.10   0.9  85     27808                   
 2979 SEX 09 43 08.6 -10 23 01 8 Sa   13.6   1.50   1.0  15     27795                   
 2980 SEX 09 43 11.9 -09 36 47 8 SBbc 13.6   1.60   0.8 160     27799                   
 2981 LEO 09 44 56.6 +31 05 51 8 SBbc 14.8   1.20   1.0  95     27925  5208             
 2982 VEL 09 42 00.0 -44 01 37 3 III1                                         
 2983 HYA 09 43 41.1 -20 28 41 8 SB0- 12.8   2.50   1.4  95     27840                   
 2984 LEO 09 43 40.3 +11 03 39 8 S0   14.4   0.70   0.7         27838  5200             
 2985 UMA 09 50 21.4 +72 16 41 8 Sb   11.2   4.60   3.4 175     28316  5253             
 2986 HYA 09 44 15.9 -21 16 43 8 E    11.7   3.50   3.0 105     27885                   
 2987 SEX 09 45 41.4 +04 56 27 8 Sa-b 13.9   1.50   0.7 160     27981  5220             
 2988 LEO 09 46 47.8 +22 00 42 8 Sbc  15.8   0.90   0.2  35     28078                   
 2989 HYA 09 45 25.2 -18 22 30 8 Sb-c 13.6   1.70   0.9  38     27962                   
 2990 SEX 09 46 17.3 +05 42 30 8 Sc   13.3   1.10   0.6  85     28026  5229             
 2991 LEO 09 46 49.9 +22 00 46 8 S0   13.5   1.40   1.1         28079  5233             
 2992 HYA 09 45 41.9 -14 19 39 8 Sa   13.1   3.70   0.9  15     27982                   
 2993 HYA 09 45 48.3 -14 22 10 8 Sa   13.1   1.80   1.2  95     27991                   
 2994 LEO 09 47 16.1 +22 05 19 8 S0   14.0   1.30   1.0 125     28122  5239             
 2996 HYA 09 46 30.2 -21 34 18 8 S0-a 13.6   1.50   1.3 115     28049                   
 2997 ANT 09 45 38.6 -31 11 28 8 SBc  10.1   9.20   6.6 110     27978                   
 2998 UMA 09 48 43.6 +44 04 52 8 SBc  13.1   2.70   1.2  53     28196  5250             
 2999 VEL 09 40 11.5 -50 19 15 3 I1p   9.0   5.00                                       
