N1285 031753.4 -071751 13.6  8   1.5   1.1  34  12259 MCG -1-9-26           
N1286 031748.5 -073659 14.8  8   0.9   0.7 150  12250 MCG -1-9-25           
N1287 031833.3 -024350 14.8  8   0.8   0.7 130  12310 KUG 0316-029          
N1288 031713.2 -323435 12.8  8   2.3   1.9 166  12204 ESO 357-13            
N1289 031849.8 -015823 13.5  8   1.8   1.1 100  12342 IC 314                
N1290 031925.1 -135921 15.8  8   0.5   0.4  85  12395 NPM1G -14.0161        
N1291 031718.3 -410626  9.4  8  11.0   9.5  72  12209 NGC 1269              
N1292 031814.8 -273638 12.7  8   3.0   1.4   7  12285 ESO 418-1             
N1293 032136.4 +412336 14.5  8   0.9   0.9   0  12597 MCG 7-7-75            
N1294 032140.0 +412138 14.4  8   1.1   0.8   0  12600 UGC 2694              
N1295 032003.2 -135952 15.3  8   0.9   0.5 175  12465 MCG -2-9-30           
N1296 031849.7 -130344 15.0  8   1.1   0.9   0  12341 MCG -2-9-25           
N1297 031914.0 -190600 12.8  8   2.3   1.9   3  12373 ESO 547-30            
N1298 032013.0 -020649 14.8  8   1.1   0.8  70  12473 UGC 2683              
N1299 032009.6 -061543 13.8  8   1.2   0.6  45  12466 MCG -1-9-28           
N1300 031940.7 -192441 11.1  8   6.2   4.1 106  12412 ESO 547-31            
N1301 032035.4 -184257 14.1  8   2.2   0.5 140  12521 ESO 547-32            
N1302 031951.1 -260338 11.6  8   3.9   3.7   0  12431 ESO 481-20            
N1303 032040.7 -072339 14.8  8   0.8   0.6  28  12527 MCG -1-9-29           
N1304 032112.7 -043501 14.5  8   1.4   0.8  48  12575 NGC 1307              
N1305 032122.9 -021859 13.4  8   1.5   1.0 130  12582 UGC 2697              
N1306 032103.0 -253044 13.6  8   0.8   0.8   0  12559 ESO 481-23            
N1307 032112.7 -043501 14.5  8   1.4   0.8  48  12575 NGC 1304              
N1308 032228.5 -024526 14.6  8   1.2   0.9  57  12643 MCG -1-9-32           
N1309 032206.3 -152400 12.3  8   2.3   2.2  45  12626 MCG -3-9-28           
N1310 032103.5 -370608 12.8  8   1.9   1.5  95  12569 ESO 357-19            
N1311 032006.7 -521114 13.4  8   3.0   0.8  40  12460 ESO 200-7             
N1312 032341.8 +011104       1   0.0   0.0   0                              
N1313 031816.0 -662943  9.8  8   9.2   7.2  38  12286 ESO 82-11             
N1313A032005.4 -664207 14.7  8   1.2   0.3  30  12457 ESO 83-1              
N1314 032241.1 -041111 14.9  8   1.5   1.4  90  12650 MCG -1-9-33           
N1315 032306.5 -212229 13.5  8   1.6   1.4  55  12671 ESO 548-3             
N1316 032241.4 -371228  9.4  8  11.0   7.2  50  12651 ESO 357-22            Fornax A       
N1316A032337.9 -365414 14.9  8   0.7   0.3  60  12688 MCG -6-8-8            
N1316B032339.5 -365431 15.1  8   0.4   0.3   5  95472 MCG -6-8-9            
N1316C032458.4 -370033 14.4  8   1.6   0.7  85  12769 ESO 357-27            
N1317 032244.2 -370612 12.0  8   2.8   2.4  78  12653 NGC 1318              
N1318 032244.2 -370612 12.0  8   2.8   2.4  78  12653 NGC 1317              
N1319 032356.5 -213138 13.9  8   1.3   0.7  27  12708 ESO 548-6             
N1320 032448.6 -030233 13.4  8   1.9   0.7 135  12756 MCG -1-9-36           
N1321 032448.6 -030055 14.5  8   0.9   0.5  85  12755 MCG -1-9-35           
N1322 032454.6 -025507 14.4  8   1.0   0.8 115  12761 MCG -1-9-37           
N1323 032456.0 -024918 16.1  8   0.9   0.3  86  12764 NPM1G -02.0119        
N1324 032501.7 -054443 13.5  8   2.1   0.8 135  12772 MCG -1-9-38           
N1325 032425.5 -213235 12.2  8   4.8   1.6  56  12737 ESO 548-7             
N1325A032448.4 -212011 13.4  8   2.1   1.9 144  12754 ESO 548-10            
N1326 032356.4 -362751 11.5  8   3.9   2.9  77  12709 ESO 357-26            
N1326A032508.5 -362152 13.8  8   1.9   1.7  50  12783 ESO 357-28            
N1326B032519.6 -362304 13.3  8   3.6   1.1 130  12788 ESO 357-29            
N1327 032523.2 -254046 15.6  8   1.0   0.3 176  12795 ESO 481-26            
N1328 032539.0 -040728 15.0  8   1.0   0.6 134  12805 NPM1G -04.0149        
N1329 032602.5 -173530 13.5  8   1.4   1.2  35  12826 ESO 548-15            
N1330 032904.4 +414032       3   0.0   0.0   0                              
N1331 032628.2 -212120 14.4  8   0.9   0.7   3  12846 IC 324                
N1332 032617.0 -212004 11.3  8   4.5   1.4 115  12838 ESO 548-18            
N1333 032918.0 +312500       5   6.0   3.0   0        LBN 741               
N1334 033001.7 +414957 14.6  8   1.5   0.7 115  13001 UGC 2759              
N1335 033019.4 +413424 15.4  8   1.1   0.6 174  13015 UGC 2762              
N1336 032632.0 -354248 13.1  8   2.1   1.5  22  12848 ESO 358-2             
N1337 032805.6 -082318 12.6  8   5.7   1.5 144  12916 MCG -2-9-42           
N1338 032854.4 -120911 13.7  8   1.4   1.3  55  12956 MCG -2-9-44           
N1339 032806.5 -321708 12.5  8   1.5   1.1 172  12917 ESO 418-4             
N1340 032819.5 -310405 11.4  8   4.8   3.1 165  12923 NGC 1344              
N1341 032758.3 -370858 12.3  8   1.2   1.1  89  12911 ESO 358-8             
N1342 033140.1 +372228       3  17.0   0.0   0        OCL 401               
N1343 033749.8 +723417 13.6  8   2.6   1.6  80  13384 UGC 2792              
N1344 032819.5 -310405 11.4  8   4.8   3.1 165  12923 NGC 1340              
N1345 032931.5 -174645 14.2  8   1.5   1.1 108  12979 ESO 548-26            
N1346 033013.2 -053235 14.4  8   1.0   0.7  85  13009 MCG -1-9-42           
N1347 032941.8 -221645 13.7  8   1.5   1.3  12  12989 ESO 548-27            
N1347 032941.2 -221727 16.0  8   0.3   0.2  20        ESO 548-27            
N1348 033406.0 +512430       3   6.0   0.0   0        OCL 391               
N1349 033127.4 +042253 14.2  8   0.8   0.8   0  13088 UGC 2774              
N1350 033107.9 -333738 11.2  8   5.9   3.1 170  13059 ESO 358-13            
N1351 033034.9 -345112 12.5  8   2.8   1.7 140  13028 ESO 358-12            
N1351A032848.5 -351040 14.2  8   2.6   0.5 132  12952 ESO 358-9             
N1352 033132.9 -191640 14.3  8   1.0   0.7 116  13091 ESO 548-30            
N1353 033203.1 -204908 12.3  8   3.4   1.4 138  13108 ESO 548-31            
N1354 033229.2 -151315 13.2  8   2.3   0.8 150  13130 MCG -3-10-4           
N1355 033323.5 -045954 14.3  8   1.5   0.4  78  13169 MCG -1-10-2           
N1356 033040.7 -501833 13.8  8   1.7   0.9 173  13035 ESO 200-31            
N1357 033317.1 -133952 12.4  8   3.2   2.4  85  13166 MCG -2-10-1           
N1358 033339.7 -050520 13.0  8   2.1   1.4   3  13182 MCG -1-10-3           
N1359 033347.8 -192927 12.6  8   2.5   1.5 139  13190 ESO 548-39            
N1360 033314.6 -255216  9.6  6   6.4   0.0   0        PK 220-53.1           
N1361 033417.7 -061552 14.9  8   1.6   1.2  39  13218 MCG -1-10-5           
N1362 033353.0 -201656 13.7  8   1.2   1.1   7  13196 ESO 548-41            
N1363 033449.5 -095032 13.9  8   0.9   0.7  69  13245 IRAS03324-1000        
N1364 033459.0 -095020 15.4  8   0.5   0.5   0  13253                       
N1365 033336.7 -360827 10.3  8  11.0   6.2  32  13179 ESO 358-17            
N1366 033353.6 -311136 12.0  8   2.1   0.9   2  13197 ESO 418-10            
N1367 033501.2 -245600 11.6  8   5.6   3.9 135  13255 NGC 1371              
N1368 033458.8 -153920 15.2  8   1.3   0.6 108  13247 MCG -3-10-12          
N1369 033645.2 -361520 13.8  8   1.5   1.4  12  13330 ESO 358-34            
N1370 033514.4 -202224 13.4  8   1.5   1.0  50  13265 ESO 548-48            
N1371 033501.2 -245600 11.6  8   5.6   3.9 135  13255 NGC 1367              
N1372 033659.7 -155254 15.3  8   0.6   0.6   0  13346 NPM1G -16.0142        
N1373 033459.1 -351016 13.4  8   1.2   0.9 131  13252 ESO 358-21            
N1374 033516.6 -351333 12.0  8   2.7   2.4 124  13267 ESO 358-23            
N1375 033516.8 -351557 13.2  8   2.3   0.9  91  13266 ESO 358-24            
N1376 033706.0 -050234 12.8  8   2.1   1.9  95  13352 MCG -1-10-11          
N1377 033639.0 -205405 13.4  8   1.8   0.9  92  13324 ESO 548-51            
N1378 033558.2 -351240       0   0.0   0.0   0        ESO 358-**30          
N1379 033603.8 -352627 11.7  8   2.4   2.3  17  13299 ESO 358-27            
N1380 033627.5 -345831 10.9  8   4.0   2.4   7  13318 ESO 358-28            
N1380A033647.4 -344423 13.3  8   2.4   0.7 179  13335 ESO 358-33            
N1380B033709.0 -351144 13.9  8   1.5   1.3  26  13354 NGC 1382              
N1381 033631.8 -351743 12.5  8   2.6   0.8 139  13321 ESO 358-29            
N1382 033709.0 -351144 13.9  8   1.5   1.3  26  13354 NGC 1380B             
N1383 033739.2 -182022 13.5  8   1.9   0.8  91  13377 ESO 548-53            
N1384 033913.5 +154910 15.5  8   0.9   0.5 135  13448 MCG 3-10-3            
N1385 033728.6 -243010 11.6  8   3.6   2.2 171  13368 ESO 482-16            
N1386 033646.3 -355956 12.1  8   3.4   1.3  25  13333 ESO 358-35            
N1387 033657.2 -353021 11.8  8   2.8   2.6 119  13344 ESO 358-36            
N1388 033812.0 -155358 14.8  8   0.7   0.7   0  13402 NPM1G -16.0146        
N1389 033711.7 -354444 12.4  8   2.3   1.2  30  13360 ESO 358-38            
N1390 033752.2 -190027 14.9  8   1.4   0.6  19  13386 ESO 548-54            
N1391 033852.9 -182116 14.4  8   1.2   0.5  65  13436 ESO 548-59            
N1392 033729.6 -370713       0   0.0   0.0   0                              
N1393 033838.4 -182543 13.0  8   1.7   1.3 170  13425 ESO 548-58            
N1394 033906.7 -181732 13.8  8   1.3   0.4   5  13444 ESO 548-60            
N1395 033829.6 -230138 10.8  8   5.0   4.5 120  13419 ESO 482-19            
N1396 033806.5 -352623 14.8  8   0.7   0.4  90  13398 FCC 202               
N1397 033947.1 -044011 14.6  8   1.7   1.2 105  13485 MCG -1-10-17          
N1398 033852.0 -262014 10.6  8   7.2   5.2 100  13434 ESO 482-22            
N1399 033828.9 -352659 10.4  8   6.9   6.5  76  13418 ESO 358-45            
N1400 033930.7 -184117 11.9  8   2.5   2.1  40  13470 ESO 548-62            
N1401 033921.8 -224328 13.1  8   2.4   0.6 130  13457 ESO 482-26            
N1402 033930.4 -183137 14.3  8   0.8   0.6  88  13467 ESO 548-61            
N1403 033910.8 -222320 13.7  8   0.9   0.7 163  13445 ESO 482-25            
N1404 033851.7 -353534 11.0  8   3.3   3.0 163  13433 ESO 358-46            
N1405 034019.0 -153151 15.1  8   1.5   0.5 153  13512 MCG -3-10-28          
N1406 033923.0 -311920 12.5  8   3.9   0.7  15  13458 ESO 418-15            
N1407 034011.8 -183449 10.7  8   4.6   4.3  35  13505 ESO 548-67            
N1408 033920.0 -353130       0   0.0   0.0   0        ESO 358-?48           
N1409 034110.4 -011807 14.7  8   1.0   0.8 130  13553 UGC 2821              
N1410 034110.8 -011755 15.0  8   0.7   0.6 120  13556 UGC 2821              
N1411 033844.9 -440602 12.3  8   1.8   1.4   6  13429 IC 1943               
N1412 034029.3 -265143 13.5  8   1.8   0.7 131  13520 IC 1981               
N1413 034011.5 -153637 15.3  8   1.0   0.8  57  13504 NPM1G -15.0199        
N1414 034057.0 -214248 14.6  8   1.5   0.3 172  13543 ESO 548-71            
N1415 034056.9 -223351 12.8  8   3.6   1.7 148  13544 IC 1983               
N1416 034102.8 -224309 14.1  8   1.2   1.2   0  13548 ESO 482-34            
N1417 034157.2 -044219 12.9  8   2.3   1.2   0  13584 MCG -1-10-21          
N1418 034216.2 -044354 14.4  8   1.0   0.6  15  13606 MCG -1-10-22          
N1419 034042.0 -373040 13.5  8   0.9   0.9   0  13534 ESO 301-23            
N1420 034240.0 -055108       1   0.0   0.0   0                              
N1421 034229.4 -132916 12.2  8   3.4   0.8   0  13620 MCG -2-10-8           
N1422 034131.3 -214051 14.0  8   2.3   0.6  65  13569 ESO 548-77            
N1423 034240.1 -062254 14.9  8   0.9   0.6  22  13628 MCG -1-10-25          
N1424 034314.0 -044349 14.6  8   1.6   0.6  11  13664 MCG -1-10-26          
N1425 034211.5 -295339 11.4  8   5.8   2.5 129  13602 ESO 419-4             
N1426 034249.3 -220628 12.3  8   2.6   1.6 111  13638 ESO 549-1             
N1427 034219.2 -352334 11.8  8   3.8   2.6  76  13609 ESO 358-52            
N1427A034009.2 -353724 13.4  8   2.3   1.5  76  13500 ESO 358-49            
N1428 034222.9 -350914 13.8  8   1.1   0.6 118  13611 ESO 358-53            
N1429 034404.1 -044305       0   0.0   0.0   0                              
N1430 034325.2 -181328       1   0.0   0.0   0                              
N1431 034440.7 +025008 15.2  8   1.0   0.8 160  13732 UGC 2845              
N1432 034549.5 +242206       5  26.0  26.0   0        LBN 772               Maia Nebula
N1433 034201.2 -471319 10.7  8   6.5   5.9  99  13586 ESO 249-14            
N1434 034612.8 -094059 15.2  8   0.8   0.5 165  13804                       
N1435 034610.0 +234524       5  30.0  30.0   0        CED 19I               Merope Nebula
N1436 034337.1 -355115 12.5  8   3.1   2.0 150  13687 NGC 1437              
N1437 034337.1 -355115 12.5  8   3.1   2.0 150  13687 NGC 1436              
N1437A034302.1 -361623 14.0  8   1.8   1.5  83  13655 ESO 358-54            
N1437B034554.6 -362131 13.8  8   2.6   0.8   5  13794 ESO 358-61            
N1438 034517.1 -230008 13.2  8   2.0   0.9  69  13760 ESO 482-41            
N1439 034449.8 -215513 12.3  8   2.4   2.2  27  13738 ESO 549-9             
N1440 034502.9 -181559 12.6  8   2.2   1.6  28  13752 NGC 1442              
N1441 034543.0 -040530 13.9  8   1.7   0.7  90  13782 MCG -1-10-29          
N1442 034502.9 -181559 12.6  8   2.2   1.6  28  13752 NGC 1440              
N1443 034553.1 -040308       1   0.0   0.0   0                              
N1444 034922.8 +523944       3   4.0   0.0   0        OCL 394               
N1445 034456.2 -095121 15.0  8   0.9   0.5  14  13742                       
N1446 034557.5 -040642       1   0.0   0.0   0                              
N1447 034547.1 -090106 15.7  8   1.0   0.5 105  13786 NPM1G -09.0165        
N1448 034431.3 -443845 11.4  8   7.6   1.7  41  13727 NGC 1457              
N1449 034603.0 -040817 14.5  8   0.8   0.5  22  13798 MCG -1-10-32          
N1450 034536.5 -091405 15.1  8   0.8   0.6  40  13775                       
N1450 034536.2 -091358 16.0  8   0.2   0.2   0                              
N1451 034607.1 -040409 14.4  8   0.8   0.5  33  13801 MCG -1-10-33          
N1452 034522.3 -183759 12.8  8   2.8   1.5 113  13765 NGC 1455              
N1453 034627.2 -035808 12.6  8   2.4   1.9  45  13814 MCG -1-10-34          
N1454 034559.3 -203906       1   0.0   0.0   0                              
N1455 034522.3 -183759 12.8  8   2.8   1.5 113  13765 NGC 1452              
N1456 034808.3 +223330       1   0.0   0.0   0                              
N1457 034431.3 -443845 11.4  8   7.6   1.7  41  13727 NGC 1448              
N1458 034658.3 -181428       0   0.0   0.0   0                              
N1459 034657.9 -253117 13.6  8   1.7   1.1 167  13832 ESO 482-43            
N1460 034613.6 -364148 13.5  8   1.4   1.0  63  13805 ESO 358-62            
N1461 034827.1 -162334 12.8  8   3.0   0.9 155  13881 MCG -3-10-47          
N1462 035023.4 +065823 15.2  8   0.9   0.5  48  13945 MCG 1-10-10           
N1463 034615.5 -594837 14.2  8   1.3   1.2  45  13807 ESO 117-9             
N1464 035124.4 -152408 15.5  8   0.8   0.6  44  13976 NGC 1471              
N1465 035331.9 +322934 14.7  8   1.7   0.5 165  14039 UGC 2891              
N1466 034433.4 -714018       4   1.9   0.0   0        ESO 54-SC16           
N1467 035152.7 -085016 15.0  8   1.1   0.7  55  13991 MCG -2-10-15          
N1468 035212.5 -062055 15.2  8   1.2   0.8 135  14004 MCG -1-10-45          
N1469 040027.8 +683439 14.2  8   1.9   0.8 153  14261 UGC 2909              
N1470 035209.8 -090000 15.0  8   1.3   0.3 169  14002 MCG -2-10-16          
N1471 035124.4 -152408 15.5  8   0.8   0.6  44  13976 NGC 1464              
N1472 035347.3 -083405 15.4  8   0.7   0.6  70  14050 NPM1G -08.0152        
N1473 034726.2 -681314 13.6  8   1.5   0.8  36  13853 ESO 54-19             
N1474 035430.3 +104225 14.8  8   1.1   1.0   0  14080 IC 2002               
N1475 035349.7 -080803       1   0.0   0.0   0                              
N1476 035208.6 -443156 14.0  8   1.4   0.6  86  14001 ESO 249-24            
N1477 035402.8 -083428 15.2  8   0.6   0.5 170  14060 NPM1G -08.0154        
N1478 035407.3 -083318 15.8  8   0.6   0.3  52  14062 NPM1G -08.0155        
N1479 035420.4 -101231       0   0.0   0.0   0                              
N1480 035430.0 -101530       0   0.0   0.0   0                              
N1481 035428.9 -202536 14.8  8   1.0   0.7 133  14079 ESO 549-32            
N1482 035438.9 -203007 13.1  8   2.4   1.4 103  14084 ESO 549-33            
N1483 035247.7 -472842 13.1  8   1.6   1.4 125  14022 ESO 201-7             
N1484 035417.4 -365815 13.6  8   2.5   0.6  80  14071 ESO 359-6             
N1485 040503.4 +705948 13.6  8   2.1   0.7  22  14432 UGC 2933              
N1486 035618.8 -214915 15.2  8   0.9   0.5   2  14132 ESO 549-37            
N1487 035545.0 -422204 12.2  8   2.4   1.7  55  14117 ESO 249-31            
N1488 040004.7 +183400       1   0.0   0.0   0                              
N1489 035738.1 -191302 14.6  8   1.4   0.6  12  14165 ESO 549-42            
N1490 035334.1 -660105 13.4  8   1.3   1.1 142  14040 ESO 83-11             
N1491 040313.5 +511858       5  25.0  25.0   0        LBN 704               
N1492 035813.1 -352645 14.3  8   0.9   0.7  10  14186 ESO 359-12            
N1493 035727.5 -461242 11.8  8   2.8   2.8   0  14163 ESO 249-33            
N1494 035742.5 -485434 12.3  8   3.3   2.0 179  14169 ESO 201-12            
N1495 035821.4 -442757 13.3  8   3.0   0.5 105  14190 ESO 249-34            
N1496 040431.8 +523941       3   3.0   0.0   0        OCL 396               
N1497 040206.8 +230800 14.3  8   1.5   0.7  60  14331 UGC 2929              
N1498 040019.4 -120110       1   0.0   0.0   0                              
N1499 040314.4 +362133  5.0  5 160.0  40.0   0        LBN 756               California Nebula
N1500 035814.0 -521942 14.7  8   1.1   0.9 101  14187 ESO 201-13            
N1501 040659.4 +605517 13.3  6   0.9   0.0   0        PK 144+6.1            
N1502 040749.2 +621954       3  20.0   0.0   0        OCL 383               
N1503 035633.3 -660226 14.4  8   0.9   0.7 140  14137 ESO 83-13             
N1504 040229.6 -092006 15.4  8   0.7   0.5  20  14336 MCG -2-11-8           
N1505 040236.3 -091919 14.7  8   0.9   0.7  80  14339 MCG -2-11-9           
N1506 040021.6 -523424 14.4  8   1.2   0.9  80  14256 ESO 156-27            
N1507 040427.2 -021119 12.9  8   3.6   1.0  11  14409 UGC 2947              
N1508 040547.6 +252433 15.3  8   0.7   0.6  24  14454 MCG 4-10-21           
N1509 040355.1 -111043 14.6  8   0.9   0.7  50  14393 IC 2026               
N1510 040332.5 -432359 13.4  8   3.2   1.8  90  14375 ESO 250-3             
N1511 035936.8 -673805 11.9  8   3.5   1.3 125  14236 ESO 55-4              
N1511A040019.5 -674826 14.3  8   1.8   0.4 110  14255 ESO 55-5              
N1511B040054.5 -673643 15.2  8   1.8   0.3  92  14279 ESO 55-6              
N1512 040354.0 -432056 11.1  8   8.9   5.6  90  14391 ESO 250-4             
N1513 040954.6 +493102       3  12.0   0.0   0        OCL 398               
N1514 040917.0 +304635 10.0  6   2.2   0.0   0        PK 165-15.1           
N1515 040402.1 -540600 12.1  8   5.4   1.3  17  14397 ESO 156-36            
N1515A040350.0 -540647 15.4  8   1.0   0.8 146  14388 ESO 156-34            
N1516 040807.5 -084946 12.6  8   1.4   0.9  55  14515 NGC 1524              
N1516 040808.2 -085005 14.5  8   0.9   0.7 126  14516 NGC 1525              
N1516A040807.5 -084946 12.6  8   1.4   0.9  55  14515 NGC 1524              
N1516B040808.2 -085005 14.5  8   0.9   0.7 126  14516 NGC 1525              
N1517 040911.9 +083856 14.2  8   1.1   1.0   0  14564 UGC 2970              
N1518 040649.0 -211046 12.3  8   2.9   1.4  35  14475 ESO 550-7             
N1519 040807.2 -171134 13.6  8   2.1   0.6 108  14514 ESO 550-9             
N1520 035731.1 -765001       3   0.0   0.0   0        ESO 32-SC5            
N1521 040818.7 -210306 12.6  8   2.7   1.6  10  14520 ESO 550-11            
N1522 040607.6 -524010 13.9  8   1.2   0.8  42  14462 ESO 156-38            
N1523 040611.0 -540516       1   0.0   0.0   0        ESO 156-**39          
N1524 040807.5 -084946 12.6  8   1.4   0.9  55  14515 NGC 1516A             
N1525 040808.2 -085005 14.5  8   0.9   0.7 126  14516 NGC 1516B             
N1526 040512.3 -655024 14.6  8   0.8   0.6  36  14437 ESO 84-3              
N1527 040824.1 -475348 11.7  8   3.9   1.5  78  14526 ESO 201-20            
N1528 041518.8 +511241       3  18.0   0.0   0        OCL 397               
N1529 040719.9 -625358 14.4  8   1.2   0.3 164  14495 ESO 84-4              
N1530 042326.9 +751740 12.3  8   4.4   2.5  24  15018 UGC 3013              
N1531 041159.1 -325103 12.7  8   1.2   0.9 122  14635 ESO 359-26            
N1532 041203.8 -325223 10.6  8  11.6   3.4  33  14638 ESO 359-27            
N1533 040951.9 -560704 11.7  8   2.8   2.3 151  14582 ESO 157-3             
N1534 040846.2 -624750 13.8  8   1.7   0.8  76  14547 ESO 84-6              
N1535 041415.8 -124420  9.6  6   0.8   0.0   0        PK 206-40.1           
N1536 041100.2 -562857 13.3  8   2.1   1.5 155  14620 ESO 157-5             
N1537 041340.7 -313844 11.5  8   3.9   2.6  98  14695 ESO 420-12            
N1538 041456.0 -131129 16.0  8   0.6   0.5   0        IC 2047               
N1539 041901.9 +264939 15.6  8   0.5   0.5   0  14852 ZWG 488.1             
N1539 041902.7 +264946 17.6  8   0.3   0.3   0        ZWG 488.1             
N1540 041510.5 -282858 14.8  8   1.1   0.7 144  14734 ESO 420-14            
N1540A041510.2 -282846 14.5  8   0.8   0.5  72  14733 ESO 420-14A           
N1541 041700.2 +005007 14.6  8   1.3   0.5  83  14792 UGC 3001              
N1542 041714.1 +044655 14.9  8   1.3   0.5 128  14800 UGC 3003              
N1543 041243.1 -574414 11.3  8   3.8   2.8  93  14659 ESO 118-10            
N1544 050236.2 +861322 14.5  8   1.3   0.9 130  16608 UGC 3160              
N1545 042056.2 +501519       3  12.0   0.0   0        OCL 399               
N1546 041436.7 -560337 11.9  8   3.2   1.9 147  14723 ESO 157-12            
N1547 041712.3 -175127 14.4  8   1.3   0.6 133  14794 ESO 550-18            
N1548 042119.0 +365502       3   0.0   0.0   0                              
N1549 041545.0 -553529 10.6  8   4.9   4.1 135  14757 ESO 157-16            
N1550 041938.1 +022434 13.1  8   2.2   1.9  30  14880 NGC 1551              
N1551 041938.1 +022434 13.1  8   2.2   1.9  30  14880 NGC 1550              
N1552 042017.6 -004133 14.0  8   1.8   1.2 110  14907 UGC 3015              
N1553 041610.6 -554646 10.0  8   4.5   2.8 150  14765 ESO 157-17            
N1554 042143.5 +193116       1   0.0   0.0   0        LBN 817               Struve's Lost Nebula
N1555 042156.7 +193204       5   0.5   0.0   0        DG 31                 Hind's Variable Nebula
N1556 041744.7 -500951 13.5  8   1.7   0.5 167  14818 ESO 202-4             
N1557 041313.7 -702600       3  10.0   0.0   0        ESO 55-**15           
N1558 042015.7 -450152 13.3  8   2.5   1.0  72  14906 ESO 250-17            
N1559 041736.7 -624702 11.1  8   3.5   2.0  64  14814 ESO 84-10             
N1560 043247.5 +715246 12.1  8   9.8   1.5  23  15488 UGC 3060              
N1561 042301.0 -155043 14.9  8   1.1   0.8 175  15005 MCG -3-12-6           
N1562 042147.6 -154519 15.3  8   0.6   0.6   0  14956 NPM1G -15.0224        
N1563 042253.9 -154358 16.0  8   0.7   0.3  80  15000 MCG -3-12-5           
N1564 042300.9 -154420 15.6  8   0.7   0.5  20  15004 NPM1G -15.0226        
N1565 042323.6 -154441 14.7  8   0.9   0.8 170  15015 MCG -3-12-7           
N1566 042000.5 -545614 10.2  8   8.2   6.5  60  14897 ESO 157-20            
N1567 042108.7 -481517 12.5  8   1.3   1.3   0  14934 ESO 202-10            
N1568 042420.6 -004417 15.5  8   0.5   0.4 135  15034 UGC 3031              
N1568 042425.3 -004446 16.0  8   1.1   0.8 135  15042 UGC 3032              
N1569 043049.1 +645053 11.8  8   3.7   1.8 120  15345 UGC 3056              
N1570 042208.9 -433748 13.3  8   1.5   1.2 172  14971 NGC 1571              
N1571 042208.9 -433748 13.3  8   1.5   1.2 172  14971 NGC 1570              
N1572 042242.7 -403604 13.4  8   2.4   1.2   0  14993 ESO 303-14            
N1573 043504.2 +731547 12.9  8   1.9   1.3  35  15570 UGC 3077              
N1573A044826.7 +732810 14.8  8   1.6   1.3 165  16052 UGC 3150              
N1574 042158.6 -565828 11.3  8   4.0   3.6 134  14965 ESO 157-22            
N1575 042620.5 -100556 13.5  8   1.5   1.3 130  15090 NGC 1577              
N1576 042618.7 -033715 14.3  8   1.1   0.7 127  15089 MCG -1-12-7           
N1577 042620.5 -100556 13.5  8   1.5   1.3 130  15090 NGC 1575              
N1578 042346.7 -513558 13.9  8   1.2   1.1 177  15025 ESO 202-14            
N1579 043014.2 +351647       5  12.0   8.0   0        LBN 766               
N1580 042818.4 -051045 14.5  8   0.9   0.8  95  15189 MCG -1-12-11          
N1581 042444.9 -545632 13.5  8   1.8   0.7  80  15055 ESO 157-26            
N1582 043147.0 +434630       3  24.0   0.0   0        OCL 407               
N1583 042820.7 -173546 14.7  8   0.7   0.7   0  15193 ESO 551-8             
N1584 042810.2 -173126 15.0  8   0.6   0.6   0  15180 ESO 551-6             
N1585 042733.0 -420954 14.2  8   1.2   0.7 175  15150 ESO 303-18            
N1586 043038.2 -001819 14.1  8   1.7   0.9 155  15331 UGC 3062              
N1587 043040.0 +003945 12.7  8   1.7   1.4  70  15332 UGC 3063              
N1588 043043.7 +003955 14.2  8   1.1   0.6 175  15340 UGC 3064              
N1589 043045.4 +005148 12.8  8   3.2   1.0 160  15342 UGC 3065              
N1590 043110.2 +073751 14.5  8   0.9   0.7  95  15368 UGC 3071              
N1591 042930.7 -264246 13.8  8   1.2   0.8  30  15276 ESO 484-25            
N1592 042940.7 -272429 14.5  8   1.7   1.0  96  15292 ESO 421-2             
N1593 043206.1 +003404 14.8  8   1.6   0.6 130  15447 NGC 1608              
N1594 043051.5 -054752 13.8  8   1.8   1.3  60  15348 IC 2075               
N1595 042821.6 -474855 13.7  8   1.3   0.9  17  15195 ESO 202-25            Carafe Group           
N1596 042738.0 -550135 12.1  8   3.7   0.9  20  15153 ESO 157-31            
N1597 043113.4 -111724 15.0  8   0.9   0.7  95  15374 MCG -2-12-32          
N1598 042833.4 -474657 13.8  8   1.4   0.8 123  15204 ESO 202-26            Carafe Group           
N1599 043138.8 -043519 14.4  8   0.9   0.8 174  15403 MCG -1-12-16          
N1600 043139.9 -050514 12.0  8   2.5   1.7  15  15406 MCG -1-12-17          
N1601 043141.7 -050335 14.8  8   0.6   0.3  90  15413 MCG -1-12-18          
N1602 042754.4 -550324 13.5  8   1.9   1.1  83  15168 ESO 157-32            
N1603 043149.9 -050538 14.8  8   0.8   0.5  37  15424 MCG -1-12-19          
N1604 043158.5 -052210 14.7  8   1.0   0.7  71  15433 MCG -1-12-20          
N1605 043452.2 +451617       3   5.0   0.0   0        OCL 406               
N1606 043203.3 -050155 15.8  8   0.5   0.5   0  15443 MCG -1-12-22          
N1607 043203.1 -042738 14.2  8   1.0   0.4  50  15442 MCG -1-12-23          
N1608 043206.1 +003404 14.8  8   1.6   0.6 130  15447 NGC 1593              
